# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
-0.2029315,-0.2029315,-0.2009095,2654.4765902
-0.1929315,-0.1929315,-0.1909095,3060.2118923
-0.1829315,-0.1829315,-0.1809095,3479.4926064
-0.1729315,-0.1729315,-0.1709095,4635.8938434
-0.1629315,-0.1629315,-0.1609095,6561.3756059
-0.1529315,-0.1529315,-0.1509095,9754.3694083
-0.1429315,-0.1429315,-0.1409095,14821.2740188
-0.1329315,-0.1329315,-0.1309095,22601.9838309
-0.1229315,-0.1229315,-0.1209095,34265.3249866
-0.1129315,-0.1129315,-0.1109095,51308.3838284
-0.1029315,-0.1029315,-0.1009095,75444.8083438
-0.0929315,-0.0929315,-0.0909095,108292.1303099
-0.0829315,-0.0829315,-0.0809095,150773.6850641
-0.0729315,-0.0729315,-0.0709095,202247.5180947
-0.0629315,-0.0629315,-0.0609095,259693.4814042
-0.0529315,-0.0529315,-0.0509095,306754.9795706
-0.0429315,-0.0429315,-0.0409095,293601.6022167
-0.0329315,-0.0329315,-0.0309095,265037.7885630
-0.0229315,-0.0229315,-0.0209095,226342.4723624
-0.0129315,-0.0129315,-0.0109095,183626.4359509
-0.0029315,-0.0029315,-0.0009095,142275.9056090
0.0070685,0.0070685,0.0090905,105891.0417000
0.0170685,0.0170685,0.0190905,76172.5096323
0.0270685,0.0270685,0.0290905,53279.6145188
0.0370685,0.0370685,0.0390905,36439.5250090
0.0470685,0.0470685,0.0490905,24491.6309092
0.0570685,0.0570685,0.0590905,16247.9393733
0.0670685,0.0670685,0.0690905,10678.6849416
0.0770685,0.0770685,0.0790905,6973.6505575
0.0870685,0.0870685,0.0890905,4535.7138782
0.0970685,0.0970685,0.0990905,2943.3075690
0.1070685,0.1070685,0.1090905,1907.5779268
0.1170685,0.1170685,0.1190905,1234.3055593
0.1270685,0.1270685,0.1290905,797.6445189
0.1370685,0.1370685,0.1390905,514.2686661
0.1470685,0.1470685,0.1490905,1351.1026688
0.1570685,0.1570685,0.1590905,814.9975952
0.1670685,0.1670685,0.1690905,496.0175092
0.1770685,0.1770685,0.1790905,303.7612644
0.1870685,0.1870685,0.1890905,186.5816689
0.1970685,0.1970685,0.1990905,112.9409946
0.2070685,0.2070685,0.2090905,65.5409271
0.2170685,0.2170685,0.2190905,36.1109853
0.2270685,0.2270685,0.2290905,17.8614697
0.2370685,0.2370685,0.2390905,6.4173317
0.2470685,0.2470685,0.2490905,-0.8652199
0.2570685,0.2570685,0.2590905,-5.6146869
0.2670685,0.2670685,0.2690905,-8.7597908
0.2770685,0.2770685,0.2790905,-10.8040444
0.2870685,0.2870685,0.2890905,-12.0801626
0.2970685,0.2970685,0.2990905,-12.8196469
0.3070685,0.3070685,0.3090905,-13.1528281
0.3170685,0.3170685,0.3190905,-13.1522120
0.3270685,0.3270685,0.3290905,-12.8866487
0.3370685,0.3370685,0.3390905,-12.4280247
0.3470685,0.3470685,0.3490905,-11.8376843
0.3570685,0.3570685,0.3590905,-11.1658279
0.3670685,0.3670685,0.3690905,-10.4543945
0.3770685,0.3770685,0.3790905,-9.7364528
0.3870685,0.3870685,0.3890905,-9.0354984
0.3970685,0.3970685,0.3990905,-8.3664455
0.4070685,0.4070685,0.4090905,-7.7375849
0.4170685,0.4170685,0.4190905,-7.1525859
0.4270685,0.4270685,0.4290905,-6.6121166
0.4370685,0.4370685,0.4390905,-6.1150129
0.4470685,0.4470685,0.4490905,-5.6590694
0.4570685,0.4570685,0.4590905,-5.2415528
0.4670685,0.4670685,0.4690905,-4.8595241
0.4770685,0.4770685,0.4790905,-4.5100343
0.4870685,0.4870685,0.4890905,-4.1902392
0.4970685,0.4970685,0.4990905,-3.8974608
0.5070685,0.5070685,0.5090905,-3.6292174
0.5170685,0.5170685,0.5190905,-3.3832330
0.5270685,0.5270685,0.5290905,-3.1574344
0.5370685,0.5370685,0.5390905,-2.9499429
0.5470685,0.5470685,0.5490905,-2.7590605
0.5570685,0.5570685,0.5590905,-2.5832562
0.5670685,0.5670685,0.5690905,-2.4211506
0.5770685,0.5770685,0.5790905,-2.2715022
0.5870685,0.5870685,0.5890905,-2.1331934
0.5970685,0.5970685,0.5990905,-2.0052176
0.6070685,0.6070685,0.6090905,-1.8866684
0.6170685,0.6170685,0.6190905,-1.7767287
0.6270685,0.6270685,0.6290905,-1.6746612
0.6370685,0.6370685,0.6390905,-1.5798002
0.6470685,0.6470685,0.6490905,-1.4915441
0.6570685,0.6570685,0.6590905,-1.4093484
0.6670685,0.6670685,0.6690905,-1.3327200
0.6770685,0.6770685,0.6790905,-1.2612116
0.6870685,0.6870685,0.6890905,-1.1944172
0.6970685,0.6970685,0.6990905,-1.1319678
0.7070685,0.7070685,0.7090905,-1.0735275
0.7170685,0.7170685,0.7190905,-1.0187906
0.7270685,0.7270685,0.7290905,-0.9674779
0.7370685,0.7370685,0.7390905,-0.9193347
0.7470685,0.7470685,0.7490905,-0.8741281
0.7570685,0.7570685,0.7590905,-0.8316451
0.7670685,0.7670685,0.7690905,-0.7916904
0.7770685,0.7770685,0.7790905,-0.7540850
0.7870685,0.7870685,0.7890905,-0.7186645
0.7970685,0.7970685,0.7990905,-0.6852780
0.8070685,0.8070685,0.8090905,-0.6537864
0.8170685,0.8170685,0.8190905,-0.6240619
0.8270685,0.8270685,0.8290905,-0.5959865
0.8370685,0.8370685,0.8390905,-0.5694514
0.8470685,0.8470685,0.8490905,-0.5443561
0.8570685,0.8570685,0.8590905,-0.5206078
0.8670685,0.8670685,0.8690905,-0.4981205
0.8770685,0.8770685,0.8790905,-0.4768147
0.8870685,0.8870685,0.8890905,-0.4566166
0.8970685,0.8970685,0.8990905,-0.4374579
0.9070685,0.9070685,0.9090905,-0.4192750
0.9170685,0.9170685,0.9190905,-0.4020090
0.9270685,0.9270685,0.9290905,-0.3856050
0.9370685,0.9370685,0.9390905,-0.3700119
0.9470685,0.9470685,0.9490905,-0.3551823
0.9570685,0.9570685,0.9590905,-0.3410718
0.9670685,0.9670685,0.9690905,-0.3276390
0.9770685,0.9770685,0.9790905,-0.3148456
0.9870685,0.9870685,0.9890905,-0.3026553
0.9970685,0.9970685,0.9990905,-0.2910346
1.0070685,1.0070685,1.0090905,-0.2799519
1.0170685,1.0170685,1.0190905,-0.2693779
1.0270685,1.0270685,1.0290905,-0.2592849
1.0370685,1.0370685,1.0390905,-0.2496471
1.0470685,1.0470685,1.0490905,-0.2404401
1.0570685,1.0570685,1.0590905,-0.2316413
1.0670685,1.0670685,1.0690905,-0.2232294
1.0770685,1.0770685,1.0790905,-0.2151841
1.0870685,1.0870685,1.0890905,-0.2074868
1.0970685,1.0970685,1.0990905,-0.2001196
1.1070685,1.1070685,1.1090905,-0.1930659
1.1170685,1.1170685,1.1190905,-0.1863099
1.1270685,1.1270685,1.1290905,-0.1798369
1.1370685,1.1370685,1.1390905,-0.1736330
1.1470685,1.1470685,1.1490905,-0.1676848
1.1570685,1.1570685,1.1590905,-0.1619802
1.1670685,1.1670685,1.1690905,-0.1565073
1.1770685,1.1770685,1.1790905,-0.1512551
1.1870685,1.1870685,1.1890905,-0.1462131
1.1970685,1.1970685,1.1990905,-0.1413714
1.2070685,1.2070685,1.2090905,-0.1367208
1.2170685,1.2170685,1.2190905,-0.1322524
1.2270685,1.2270685,1.2290905,-0.1279578
1.2370685,1.2370685,1.2390905,-0.1238291
1.2470685,1.2470685,1.2490905,-0.1198587
1.2570685,1.2570685,1.2590905,-0.1160396
1.2670685,1.2670685,1.2690905,-0.1123651
1.2770685,1.2770685,1.2790905,-0.1088287
1.2870685,1.2870685,1.2890905,-0.1054243
1.2970685,1.2970685,1.2990905,-0.1021463
1.3070685,1.3070685,1.3090905,-0.0989890
1.3170685,1.3170685,1.3190905,-0.0959474
1.3270685,1.3270685,1.3290905,-0.0930165
1.3370685,1.3370685,1.3390905,-0.0901915
1.3470685,1.3470685,1.3490905,-0.0874680
1.3570685,1.3570685,1.3590905,-0.0848418
1.3670685,1.3670685,1.3690905,-0.0823088
1.3770685,1.3770685,1.3790905,-0.0798652
1.3870685,1.3870685,1.3890905,-0.0775072
1.3970685,1.3970685,1.3990905,-0.0752314
1.4070685,1.4070685,1.4090905,-0.0730345
1.4170685,1.4170685,1.4190905,-0.0709132
1.4270685,1.4270685,1.4290905,-0.0688646
1.4370685,1.4370685,1.4390905,-0.0668857
1.4470685,1.4470685,1.4490905,-0.0649739
1.4570685,1.4570685,1.4590905,-0.0631263
1.4670685,1.4670685,1.4690905,-0.0613407
1.4770685,1.4770685,1.4790905,-0.0596144
1.4870685,1.4870685,1.4890905,-0.0579453
1.4970685,1.4970685,1.4990905,-0.0563312
1.5070685,1.5070685,1.5090905,-0.0547699
1.5170685,1.5170685,1.5190905,-0.0532595
1.5270685,1.5270685,1.5290905,-0.0517980
1.5370685,1.5370685,1.5390905,-0.0503835
1.5470685,1.5470685,1.5490905,-0.0490145
1.5570685,1.5570685,1.5590905,-0.0476890
1.5670685,1.5670685,1.5690905,-0.0464056
1.5770685,1.5770685,1.5790905,-0.0451627
1.5870685,1.5870685,1.5890905,-0.0439589
1.5970685,1.5970685,1.5990905,-0.0427926
