# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,217118007.7648084,199617203471.1548157,132150920965.6164246,746975722555.3817139,15343274658.2356682,528256531036.3713379,199617204603.4133606,199617202338.8962708,235316505136.8770447,148827225452.6487732,3878554621727.2675781,199617203471.1548157,132150920965.6164246,746975722555.3817139,15343274658.2356682,528256531036.3713379,199617204603.4133606,199617202338.8962708,235316505136.8770447,148827225452.6487732,3878554621727.2675781
0.0025000,0.0025000,0.0025000,inf,nan,184212902.2693115,106119949039.7646027,70253682738.8861847,397105455733.8031616,8156714463.3262320,280830470200.9855347,106119950058.3842010,106119948021.1450043,125098313667.8866730,79119120527.3389130,2061907889733.5375977,106119949039.7646027,70253682738.8861847,397105455733.8031616,8156714463.3262320,280830470200.9855347,106119950058.3842010,106119948021.1450043,125098313667.8866730,79119120527.3389130,2061907889733.5375977
0.0050000,0.0050000,0.0050000,inf,nan,222377967.5480735,58217048286.6009979,38540915689.6790543,217850922303.7329712,4474721105.5509291,154062789402.3536377,58217049202.8819427,58217047370.3200531,68628515498.5019150,43404484282.2863922,1131156734003.5703125,58217048286.6009979,38540915689.6790543,217850922303.7329712,4474721105.5509291,154062789402.3536377,58217049202.8819427,58217047370.3200531,68628515498.5019150,43404484282.2863922,1131156734003.5703125
0.0075000,0.0075000,0.0075000,inf,nan,287545715.4069730,32860123250.3188934,21754081619.9733582,122964270727.1263123,2525700341.6101089,86959546542.7508545,32860124074.0031891,32860122426.6345978,38736788348.7529602,24499296084.3864441,638472635663.1318359,32860123250.3188934,21754081619.9733582,122964270727.1263123,2525700341.6101089,86959546542.7508545,32860124074.0031891,32860122426.6345978,38736788348.7529602,24499296084.3864441,638472635663.1318359
0.0100000,0.0100000,0.0100000,inf,nan,167785136.0258774,19034400455.4999504,12601156406.5672741,71227820323.3397980,1463011621.4866221,50371855408.4388428,19034401195.0478973,19034399715.9520035,22438489842.9421844,14191347031.6502209,369839217523.5290527,19034400455.4999504,12601156406.5672741,71227820323.3397980,1463011621.4866221,50371855408.4388428,19034401195.0478973,19034399715.9520035,22438489842.9421844,14191347031.6502209,369839217523.5290527
0.0125000,0.0125000,0.0125000,inf,nan,101200293.6032588,11289875582.4084778,7474116794.9860249,42247454129.3024216,867745806.3253387,29877124055.8223305,11289876245.2169437,11289874919.6000118,13308943414.1202412,8417314887.7835035,219363209829.4456177,11289875582.4084778,7474116794.9860249,42247454129.3024216,867745806.3253387,29877124055.8223305,11289876245.2169437,11289874919.6000118,13308943414.1202412,8417314887.7835035,219363209829.4456177
0.0150000,0.0150000,0.0150000,inf,nan,63103452.3522535,6843341767.4996548,4530418599.3173027,25608307133.8077278,525974794.5263865,18110025183.0503044,6843342360.0761127,6843341174.9231968,8067196815.6188326,5102143254.0425825,132967052057.8625793,6843341767.4996548,4530418599.3173027,25608307133.8077278,525974794.5263865,18110025183.0503044,6843342360.0761127,6843341174.9231968,8067196815.6188326,5102143254.0425825,132967052057.8625793
0.0175000,0.0175000,0.0175000,inf,nan,40928635.4317916,4231817941.1620250,2801536317.6145458,15835847455.6451912,325248378.4203466,11199004189.6514740,4231818469.2646971,4231817413.0593529,4988631194.9745340,3155087396.5374112,82225092646.1477203,4231817941.1620250,2801536317.6145458,15835847455.6451912,325248378.4203466,11199004189.6514740,4231818469.2646971,4231817413.0593529,4988631194.9745340,3155087396.5374112,82225092646.1477203
0.0200000,0.0200000,0.0200000,inf,nan,28163288.6262932,2665643444.6166720,1764697408.4350169,9975133250.0722923,204870417.7820156,7054344778.9588747,2665643913.3683515,2665642975.8649926,3142363926.6585736,1987405449.0782781,51794258023.5031738,2665643444.6166720,1764697408.4350169,9975133250.0722923,204870417.7820156,7054344778.9588747,2665643913.3683515,2665642975.8649926,3142363926.6585736,1987405449.0782781,51794258023.5031738
0.0225000,0.0225000,0.0225000,inf,nan,21561480.0781160,1708062858.9072423,1130760350.8189349,6391807517.7068720,131270423.4181864,4520239980.6162224,1708063272.8885014,1708062444.9259832,2013530775.5187314,1273468677.8968794,33188405205.9068489,1708062858.9072423,1130760350.8189349,6391807517.7068720,131270423.4181864,4520239980.6162224,1708063272.8885014,1708062444.9259832,2013530775.5187314,1273468677.8968794,33188405205.9068489
