# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,5322378.9603219,9460342.4486201,6075313.7771429,38004012.6149124,591241.1687888,26756980.8993995,9460423.5374923,9460261.3597479,11152218.7651979,7053282.4524992,196257591.0974742,9460342.4486201,6075313.7771429,38004012.6149124,591241.1687888,26756980.8993995,9460423.5374923,9460261.3597479,11152218.7651979,7053282.4524992,196257591.0974742
0.0025000,0.0025000,0.0025000,inf,nan,3785579.7070546,7765774.1654894,4985896.0531541,31213918.3027020,484462.5690834,21975643.3037587,7765860.0377943,7765688.2931845,9154595.9192304,5789874.8326502,161186102.0490113,7765774.1654894,4985896.0531541,31213918.3027020,484462.5690834,21975643.3037587,7765860.0377943,7765688.2931845,9154595.9192304,5789874.8326502,161186102.0490113
0.0050000,0.0050000,0.0050000,inf,nan,2907717.8683923,6459747.4378639,4146411.2319300,25978637.3805903,402265.4256027,18289239.6971684,6459837.2828384,6459657.5928894,7615000.9353512,4816149.4680045,134146190.0723224,6459747.4378639,4146411.2319300,25978637.3805903,402265.4256027,18289239.6971684,6459837.2828384,6459657.5928894,7615000.9353512,4816149.4680045,134146190.0723224
0.0075000,0.0075000,0.0075000,inf,nan,2485040.4146747,5446375.2515975,3495145.9157210,21914935.4567445,338560.8823428,15427866.9116145,5446468.2985158,5446282.2046792,6420398.4806104,4060616.5369226,113158022.7761471,5446375.2515975,3495145.9157210,21914935.4567445,338560.8823428,15427866.9116145,5446468.2985158,5446282.2046792,6420398.4806104,4060616.5369226,113158022.7761471
0.0100000,0.0100000,0.0100000,inf,nan,2422601.2823327,4656781.8683394,2987773.7833487,18747499.5921946,288976.9963017,13197629.9401626,4656877.3840436,4656686.3526351,5489595.1620760,3471924.8288803,96799316.2897475,4656781.8683394,2987773.7833487,18747499.5921946,288976.9963017,13197629.9401626,4656877.3840436,4656686.3526351,5489595.1620760,3471924.8288803,96799316.2897475
0.0125000,0.0125000,0.0125000,inf,nan,2704147.0073365,4041213.2239531,2592276.2732342,16277427.5602112,250356.7022359,11458448.6811313,4041310.5105477,4041115.9373584,4763938.9583523,3012979.5484806,84042538.5223293,4041213.2239531,2592276.2732342,16277427.5602112,250356.7022359,11458448.6811313,4041310.5105477,4041115.9373584,4763938.9583523,3012979.5484806,84042538.5223293
0.0150000,0.0150000,0.0150000,inf,nan,3386435.0519009,3563707.9520882,2285511.4966275,14360948.4765268,220418.5205309,10109070.5224251,3563806.3447969,3563609.5593795,4201037.2153875,2656969.2271512,74144969.9315340,3563707.9520882,2285511.4966275,14360948.4765268,220418.5205309,10109070.5224251,3563806.3447969,3563609.5593795,4201037.2153875,2656969.2271512,74144969.9315340
0.0175000,0.0175000,0.0175000,inf,nan,4615387.4688460,3198512.0810428,2050905.4937925,12895110.9662199,197528.0657447,9076990.0654996,3198610.9462218,3198413.2158637,3770530.1520158,2384692.6533422,66574759.9496752,3198512.0810428,2050905.4937925,12895110.9662199,197528.0657447,9076990.0654996,3198610.9462218,3198413.2158637,3770530.1520158,2384692.6533422,66574759.9496752
0.0200000,0.0200000,0.0200000,inf,nan,6670309.1552469,2927703.6260291,1876922.1951928,11808306.8630092,180546.3945887,8311774.4073722,2927802.3593292,2927604.8927290,3451290.6371483,2182787.8561205,60961964.3525250,2927703.6260291,1876922.1951928,11808306.8630092,180546.3945887,8311774.4073722,2927802.3593292,2927604.8927290,3451290.6371483,2182787.8561205,60961964.3525250
0.0225000,0.0225000,0.0225000,inf,nan,10054384.1468995,2739683.8637946,1756091.0840506,11054260.2904087,168733.3245888,7780828.9453835,2739781.8884583,2739585.8391309,3229645.6457531,2042607.2551651,57067484.5904214,2739683.8637946,1756091.0840506,11054260.2904087,168733.3245888,7780828.9453835,2739781.8884583,2739585.8391309,3229645.6457531,2042607.2551651,57067484.5904214
