# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0250000,0.0250000,0.0250000,inf,nan,5871149.6054815,1077926.3051164,690565.7924299,4352122.7701473,66178.8803121,3063145.5467381,1077891.1560817,1077961.4541511,1270701.3549148,803662.1014785,22466069.1110048,1077926.3051164,690565.7924299,4352122.7701473,66178.8803121,3063145.5467381,1077891.1560817,1077961.4541511,1270701.3549148,803662.1014785,22466069.1110048
0.0275000,0.0275000,0.0275000,inf,nan,8229919.2586634,895286.6909225,573527.1117875,3614742.3841734,54933.0180085,2544147.9461385,895248.2969847,895325.0848604,1055398.6907942,667492.7404939,18659584.6009295,895286.6909225,573527.1117875,3614742.3841734,54933.0180085,2544147.9461385,895248.2969847,895325.0848604,1055398.6907942,667492.7404939,18659584.6009295
0.0300000,0.0300000,0.0300000,inf,nan,8488632.2847601,756685.2995352,484702.4931269,3055248.1088095,46395.8815877,2150349.0749463,756644.0264496,756726.5726207,892009.9925195,564156.6543983,15771338.6435929,756685.2995352,484702.4931269,3055248.1088095,46395.8815877,2150349.0749463,756644.0264496,756726.5726207,892009.9925195,564156.6543983,15771338.6435929
0.0325000,0.0325000,0.0325000,inf,nan,5585701.6858665,651633.6056299,417372.5530474,2631268.0765759,39922.2744367,1851927.3466153,651589.7830742,651677.4281856,768170.9794553,485833.9855043,13582612.7372869,651633.6056299,417372.5530474,2631268.0765759,39922.2744367,1851927.3466153,651589.7830742,651677.4281856,768170.9794553,485833.9855043,13582612.7372869
0.0350000,0.0350000,0.0350000,inf,nan,3815232.1158007,572588.0435610,366704.5489908,2312327.7746390,35048.1697411,1627434.5838663,572541.9667685,572634.1203534,674989.0037078,426900.5294569,11936100.9063840,572588.0435610,366704.5489908,2312327.7746390,35048.1697411,1627434.5838663,572541.9667685,572634.1203534,674989.0037078,426900.5294569,11936100.9063840
0.0375000,0.0375000,0.0375000,inf,nan,2737830.3341835,514124.4273542,329223.4726447,2076514.9322799,31439.9094178,1461448.7467264,514076.3585909,514172.4961176,606069.8243775,383312.2132262,10718694.2544347,514124.4273542,329223.4726447,2076514.9322799,31439.9094178,1461448.7467264,514076.3585909,514172.4961176,606069.8243775,383312.2132262,10718694.2544347
0.0400000,0.0400000,0.0400000,inf,nan,2107114.2653942,472365.5107306,302445.3199274,1908166.9861293,28858.9821729,1342946.3583379,472315.6806287,472415.3408325,556842.7931032,352178.3049712,9849543.9532167,472365.5107306,302445.3199274,1908166.9861293,28858.9821729,1342946.3583379,472315.6806287,472415.3408325,556842.7931032,352178.3049712,9849543.9532167
0.0425000,0.0425000,0.0425000,inf,nan,1788321.7443258,441204.7227788,282469.1690502,1782492.7919655,26937.5802775,1254485.5822128,441154.3519812,441255.0935764,520109.2471431,328945.9706175,9200735.6407563,441204.7227788,282469.1690502,1782492.7919655,26937.5802775,1254485.5822128,441154.3519812,441255.0935764,520109.2471431,328945.9706175,9200735.6407563
0.0450000,0.0450000,0.0450000,inf,nan,1716995.9479047,412308.7220581,263967.2518347,1665713.4183800,25170.9343258,1172298.5930566,412260.0722285,412357.3718877,486045.5202509,307402.1781029,8597957.9990762,412308.7220581,263967.2518347,1665713.4183800,25170.9343258,1172298.5930566,412260.0722285,412357.3718877,486045.5202509,307402.1781029,8597957.9990762
0.0475000,0.0475000,0.0475000,inf,nan,1880354.9783194,381547.5580571,244241.4244430,1541711.4577769,23270.6098108,1085011.3934696,381497.6484986,381597.4676156,449783.0665105,284467.7886296,7957753.0881725,381547.5580571,244241.4244430,1541711.4577769,23270.6098108,1085011.3934696,381497.6484986,381597.4676156,449783.0665105,284467.7886296,7957753.0881725
0.0500000,0.0500000,0.0500000,inf,nan,2313982.8126662,359105.5204733,229846.4335996,1451298.4127319,21882.1988594,1021365.3761750,359054.5043966,359156.5365499,423327.5217952,267735.8330215,7490939.6518720,359105.5204733,229846.4335996,1451298.4127319,21882.1988594,1021365.3761750,359054.5043966,359156.5365499,423327.5217952,267735.8330215,7490939.6518720
0.0525000,0.0525000,0.0525000,inf,nan,3112657.7036315,330738.3160242,211707.5261474,1336400.1610838,20164.1509420,940516.2699873,330691.6142446,330785.0178038,389887.1604667,246586.2915060,6897991.4599278,330738.3160242,211707.5261474,1336400.1610838,20164.1509420,940516.2699873,330691.6142446,330785.0178038,389887.1604667,246586.2915060,6897991.4599278
0.0550000,0.0550000,0.0550000,inf,nan,4459746.6936985,300083.8547963,192056.5084673,1212752.1023876,18275.1500809,853481.8007591,300036.2354354,300131.4741572,353750.4920956,223731.4556855,6259645.4001616,300083.8547963,192056.5084673,1212752.1023876,18275.1500809,853481.8007591,300036.2354354,300131.4741572,353750.4920956,223731.4556855,6259645.4001616
0.0575000,0.0575000,0.0575000,inf,nan,5390228.1822373,274959.0152859,175949.3125785,1111424.0998215,16726.7130628,782157.3525452,274910.6075316,275007.4230402,324132.3563693,204999.3018969,5736521.7470175,274959.0152859,175949.3125785,1111424.0998215,16726.7130628,782157.3525452,274910.6075316,275007.4230402,324132.3563693,204999.3018969,5736521.7470175
0.0600000,0.0600000,0.0600000,inf,nan,5053364.9530053,254396.5493399,162766.1987072,1028509.7861233,15459.3227009,723793.5333823,254347.4708952,254445.6277846,299892.5236331,189668.6855873,5308455.7259308,254396.5493399,162766.1987072,1028509.7861233,15459.3227009,723793.5333823,254347.4708952,254445.6277846,299892.5236331,189668.6855873,5308455.7259308
0.0625000,0.0625000,0.0625000,inf,nan,5649200.8176327,237610.5860996,152003.6225675,960835.5573686,14424.6168556,676156.6736517,237560.9438636,237660.2283356,280104.5788248,177153.6904257,4959064.9888623,237610.5860996,152003.6225675,960835.5573686,14424.6168556,676156.6736517,237560.9438636,237660.2283356,280104.5788248,177153.6904257,4959064.9888623
0.0650000,0.0650000,0.0650000,inf,nan,7536506.3861131,223959.1168831,143250.2035912,905808.9918941,13583.0816175,637422.1437493,223909.0076463,224009.2261198,264011.6971986,166975.6584149,4674967.1830493,223959.1168831,143250.2035912,905808.9918941,13583.0816175,637422.1437493,223909.0076463,224009.2261198,264011.6971986,166975.6584149,4674967.1830493
0.0675000,0.0675000,0.0675000,inf,nan,10545246.2880480,199341.2347625,127528.6943973,805919.4650092,12104.7912498,567145.2235830,199297.9855373,199384.4839877,234991.1825148,148621.4733606,4159566.8427442,199341.2347625,127528.6943973,805919.4650092,12104.7912498,567145.2235830,199297.9855373,199384.4839877,234991.1825148,148621.4733606,4159566.8427442
0.0700000,0.0700000,0.0700000,inf,nan,15019860.6207342,177192.0568491,113334.6858099,716526.4672502,10744.1569614,504224.7781950,177148.3451861,177235.7685122,208880.8721428,132107.8631227,3698086.1300786,177192.0568491,113334.6858099,716526.4672502,10744.1569614,504224.7781950,177148.3451861,177235.7685122,208880.8721428,132107.8631227,3698086.1300786
0.0725000,0.0725000,0.0725000,inf,nan,22993009.1748990,158142.7121932,101127.4910654,639643.1296119,9574.5001375,450109.4340823,158098.6285772,158186.7958091,186424.7654964,117905.3742463,3301185.0994198,158142.7121932,101127.4910654,639643.1296119,9574.5001375,450109.4340823,158098.6285772,158186.7958091,186424.7654964,117905.3742463,3301185.0994198
0.0750000,0.0750000,0.0750000,inf,nan,30696953.1215523,141698.4570737,90590.0755802,573271.9402260,8565.3531323,403393.2697856,141654.0856756,141742.8284718,167039.6394802,105645.1440582,2958552.3051481,141698.4570737,90590.0755802,573271.9402260,8565.3531323,403393.2697856,141654.0856756,141742.8284718,167039.6394802,105645.1440582,2958552.3051481
0.0775000,0.0775000,0.0775000,inf,nan,18690145.5255979,127447.8269517,81458.7598725,515751.7735129,7691.3725907,362907.1168521,127403.2459397,127492.4079636,150240.4437295,95020.3997719,2661612.7072639,127447.8269517,81458.7598725,515751.7735129,7691.3725907,362907.1168521,127403.2459397,127492.4079636,150240.4437295,95020.3997719,2661612.7072639
0.0800000,0.0800000,0.0800000,inf,nan,11712847.2292857,115048.1262197,73513.9243355,465699.2625989,6931.4471057,327677.2978464,115003.4080769,115092.8443624,135623.1953649,85775.6401806,2403225.0469380,115048.1262197,73513.9243355,465699.2625989,6931.4471057,327677.2978464,115003.4080769,115092.8443624,135623.1953649,85775.6401806,2403225.0469380
0.0825000,0.0825000,0.0825000,inf,nan,7530341.0856829,104213.5414757,66572.3945596,421960.7730163,6267.9661896,296891.8254669,104168.7533184,104258.3296330,122850.9664576,77697.7733518,2177433.9433595,104213.5414757,66572.3945596,421960.7730163,6267.9661896,296891.8254669,104168.7533184,104258.3296330,122850.9664576,77697.7733518,2177433.9433595
0.0850000,0.0850000,0.0850000,inf,nan,4953088.5761889,94705.3908199,60481.1949145,383573.0078945,5686.2205773,269872.6764383,94660.5947132,94750.1869266,111642.3895227,70608.8468631,1979266.5442341,94705.3908199,60481.1949145,383573.0078945,5686.2205773,269872.6764383,94660.5947132,94750.1869266,111642.3895227,70608.8468631,1979266.5442341
0.0875000,0.0875000,0.0875000,inf,nan,3325369.6969976,86324.1118267,55112.4158612,349730.6390507,5173.9094249,246053.0101742,86279.3650948,86368.8585586,101762.2126293,64360.0743294,1804565.4422454,86324.1118267,55112.4158612,349730.6390507,5173.9094249,246053.0101742,86279.3650948,86368.8585586,101762.2126293,64360.0743294,1804565.4422454
0.0900000,0.0900000,0.0900000,inf,nan,2274300.6695660,78902.6653125,50358.9881663,319759.6592467,4720.7345526,224958.4139502,78858.0208401,78947.3097848,93013.5235063,58826.9174955,1649851.1227602,78902.6653125,50358.9881663,319759.6592467,4720.7345526,224958.4139502,78858.0208401,78947.3097848,93013.5235063,58826.9174955,1649851.1227602
0.0925000,0.0925000,0.0925000,inf,nan,1581837.2159226,72301.0931001,46131.1963233,293095.3976588,4318.0656346,206191.4300097,72256.5996239,72345.5865763,85231.3340236,53905.0287058,1512208.4819060,72301.0931001,46131.1963233,293095.3976588,4318.0656346,206191.4300097,72256.5996239,72345.5865763,85231.3340236,53905.0287058,1512208.4819060
0.0950000,0.0950000,0.0950000,inf,nan,1117227.9972286,66402.0177915,42353.7953937,269264.3418700,3958.6633059,189418.7616729,66357.7201790,66446.3154040,78277.2751498,49506.8957010,1389192.9930157,66402.0177915,42353.7953937,269264.3418700,3958.6633059,189418.7616729,66357.7201790,66446.3154040,78277.2751498,49506.8957010,1389192.9930157
0.0975000,0.0975000,0.0975000,inf,nan,800256.6925850,61106.9129910,38963.6213774,247647.8077063,3636.4496402,174225.6149911,61062.8525066,61150.9734754,72035.2001466,45559.0608339,1277779.4893368,61106.9129910,38963.6213774,247647.8077063,3636.4496402,174225.6149911,61062.8525066,61150.9734754,72035.2001466,45559.0608339,1277779.4893368
0.1000000,0.1000000,0.1000000,inf,nan,580675.3823679,53436.7883484,34087.3767926,216604.9287069,3188.2315830,152377.0769180,53400.1013321,53473.4753646,62993.3595964,39840.4987581,1117536.6797251,53436.7883484,34087.3767926,216604.9287069,3188.2315830,152377.0769180,53400.1013321,53473.4753646,62993.3595964,39840.4987581,1117536.6797251
0.1025000,0.1025000,0.1025000,inf,nan,426402.9286247,46786.1593469,29828.8342248,189729.4573937,2783.2635077,133461.8105797,46749.4816621,46822.8370316,55153.3400671,34882.0350356,978807.4417964,46786.1593469,29828.8342248,189729.4573937,2783.2635077,133461.8105797,46749.4816621,46822.8370316,55153.3400671,34882.0350356,978807.4417964
0.1050000,0.1050000,0.1050000,inf,nan,316594.9033110,41020.3801362,26137.3286059,166426.0249558,2432.6263082,117060.7639260,40983.7538655,41057.0064069,48356.4158058,30583.2826857,858518.3101516,41020.3801362,26137.3286059,166426.0249558,2432.6263082,117060.7639260,40983.7538655,41057.0064069,48356.4158058,30583.2826857,858518.3101516
0.1075000,0.1075000,0.1075000,inf,nan,237487.1297307,36014.0965855,22932.5217456,146188.6761750,2128.6006626,102817.8174252,35977.5607907,36050.6323803,42454.8144990,26850.7822913,754057.3854843,36014.0965855,22932.5217456,146188.6761750,2128.6006626,102817.8174252,35977.5607907,36050.6323803,42454.8144990,26850.7822913,754057.3854843
0.1100000,0.1100000,0.1100000,inf,nan,179853.7017454,31660.6610641,20146.0631436,128586.9741617,1864.6197810,90430.0043155,31624.2519259,31697.0702023,37322.8157812,23605.0213119,663202.6073002,31660.6610641,20146.0631436,128586.9741617,1864.6197810,90430.0043155,31624.2519259,31697.0702023,37322.8157812,23605.0213119,663202.6073002
0.1125000,0.1125000,0.1125000,inf,nan,137424.1233313,27869.2351373,17719.7335727,113254.3001159,1650.3483378,79639.2757244,27832.9860942,27905.4841804,32853.3357812,20778.2739606,584061.3570505,27869.2351373,17719.7335727,113254.3001159,1635.0909770,79639.2757244,27832.9860942,27905.4841804,32853.3357812,20778.2739606,584061.3570505
0.1150000,0.1150000,0.1150000,inf,nan,105881.0842563,24562.3502263,15603.8820562,99878.0030927,1450.5027842,70225.5678312,24526.2921120,24598.4083406,28955.0515321,18312.7825218,515019.6107685,24562.3502263,15603.8820562,99878.0030927,1435.2454235,70225.5678312,24526.2921120,24598.4083406,28955.0515321,18312.7825218,515019.6107685
0.1175000,0.1175000,0.1175000,inf,nan,82215.9481680,21673.8537772,13756.1098282,88191.1070110,1276.2689956,62000.9650310,21638.0149553,21709.6925991,25549.9798365,16159.2260909,454699.1300395,21673.8537772,13756.1098282,88191.1070110,1261.0116349,62000.9650310,21638.0149553,21709.6925991,25549.9798365,16159.2260909,454699.1300395
0.1200000,0.1200000,0.1200000,inf,nan,64308.2341163,19147.1796516,12140.1620156,77965.3272632,1124.1662697,54804.7848087,19111.5861472,19182.7731560,22571.4383354,14275.4310412,401921.4130307,19147.1796516,12140.1620156,77965.3272632,1108.9089090,54804.7848087,19111.5861472,19182.7731560,22571.4383354,14275.4310412,401921.4130307
0.1225000,0.1225000,0.1225000,inf,nan,50647.5061223,16933.8910228,10724.9939125,69005.1879721,991.2149052,48499.4372642,16898.5666503,16969.2153952,19962.3278182,12625.2846609,355677.3270005,16933.8910228,10724.9939125,69005.1879721,975.9575445,48499.4372642,16898.5666503,16969.2153952,19962.3278182,12625.2846609,355677.3270005
0.1250000,0.1250000,0.1250000,inf,nan,40147.0971222,14992.4522251,9483.9839475,61143.0639288,874.8605173,42966.9354425,14957.4187125,15027.4857378,17673.6844305,11177.8194895,315101.5139886,14992.4522251,9483.9839475,61143.0639288,859.6031566,42966.9354425,14957.4187125,15027.4857378,17673.6844305,11177.8194895,315101.5139886
0.1275000,0.1275000,0.1275000,inf,nan,32017.8482116,13287.1929335,8394.2698822,54234.9992550,772.9101974,38105.9523367,13252.4700411,13321.9158258,15663.4586089,9906.4410480,279450.8059500,13287.1929335,8394.2698822,54234.9992550,757.6528367,38105.9523367,13252.4700411,13321.9158258,15663.4586089,9906.4410480,279450.8059500
0.1300000,0.1300000,0.1300000,inf,nan,25681.5629052,11787.4339130,7436.1885350,48157.1785200,683.4786244,33829.3371043,11753.0395491,11821.8282768,13895.4844808,8788.2760302,248086.0078831,11787.4339130,7436.1885350,48157.1785200,668.2212637,33829.3371043,11753.0395491,11821.8282768,13895.4844808,8788.2760302,248086.0078831
0.1325000,0.1325000,0.1325000,inf,nan,20711.0542538,10466.7485243,6592.8024919,42802.9460311,604.9425385,30062.0171008,10432.6988552,10500.7981935,12338.6092985,7803.6217084,220456.5106539,10466.7485243,6592.8024919,42802.9460311,589.6851778,30062.0171008,10432.6988552,10500.7981935,12338.6092985,7803.6217084,220456.5106539
0.1350000,0.1350000,0.1350000,inf,nan,16788.1973276,9302.3383322,5849.4999333,38080.2858318,535.9022456,26739.2241726,9268.6478874,9336.0287770,10965.9573818,6935.4804102,196087.2820336,9302.3383322,5849.4999333,38080.2858318,520.6448849,26739.2241726,9268.6478874,9336.0287770,10965.9573818,6935.4804102,196087.2820336
0.1375000,0.1375000,0.1375000,inf,nan,13674.3013704,8274.5046608,5193.6559428,33909.6890745,475.1490335,23804.9935978,8241.1864342,8307.8228875,9754.3071673,6169.1655291,174567.8574098,8274.5046608,5193.6559428,33909.6890745,459.8916730,23804.9935978,8241.1864342,8307.8228875,9754.3071673,6169.1655291,174567.8574098
0.1400000,0.1400000,0.1400000,inf,nan,11188.9955319,7366.2008758,4614.3455485,30222.3472906,421.6375630,21210.8924037,7333.2664214,7399.1353302,8683.5634208,5491.9677233,155543.0128253,7366.2008758,4614.3455485,30222.3472906,406.3802039,21210.8924037,7333.2664214,7399.1353302,8683.5634208,5491.9677233,155543.0128253
0.1425000,0.1425000,0.1425000,inf,nan,9195.0536311,6562.6526306,4102.1003177,26958.6200181,374.4624450,18914.9407884,6530.1121542,6595.1931069,7736.3095695,4892.8717848,138704.8542985,6562.6526306,4102.1003177,26958.6200181,359.2050948,18914.9407884,6530.1121542,6595.1931069,7736.3095695,4892.8717848,138704.8542985
0.1450000,0.1450000,0.1450000,inf,nan,7587.3991671,5851.0353759,3648.7016500,24066.7335700,332.8383365,16880.6962298,5818.8978218,5883.1729301,6897.4275371,4362.3162026,123786.1003436,5851.0353759,3648.7016500,24066.7335700,317.5810295,16880.6962298,5818.8978218,5883.1729301,6897.4275371,4362.3162026,123786.1003436
0.1475000,0.1475000,0.1475000,inf,nan,6285.0777522,5220.2001566,3247.0050166,21501.6746973,296.0829868,15076.4747692,5188.4732900,5251.9270233,6153.7745025,3891.9887270,110554.3705797,5220.2001566,3247.0050166,21501.6746973,280.8258477,15076.4747692,5188.4732900,5251.9270233,6153.7745025,3891.9887270,110554.3705797
0.1500000,0.1500000,0.1500000,inf,nan,5225.3531289,4660.4401616,2890.7903186,19224.2487298,263.6027482,13474.6880640,4629.1306467,4691.7496766,5493.9077002,3474.6523174,98807.3234246,4660.4401616,2890.7903186,19224.2487298,248.3461469,13474.6880640,4629.1306467,4691.7496766,5493.9077002,3474.6523174,98807.3234246
0.1525000,0.1525000,0.1525000,inf,nan,4359.3346529,4163.2917048,2574.6343127,17200.2766633,234.8801554,12051.2782373,4132.4051787,4194.1782309,4907.8498086,3103.9967618,88368.5110677,4163.2917048,2574.6343127,17200.2766633,219.6250081,12051.2782373,4132.4051787,4194.1782309,4907.8498086,3103.9967618,88368.5110677
0.1550000,0.1550000,0.1550000,inf,nan,3648.7173751,3721.3643228,2293.8016991,15399.9097431,209.4632694,10785.2354284,3690.9054656,3751.8231800,4386.8886627,2774.5120031,79083.8409996,3721.3643228,2293.8016991,15399.9097431,194.2115181,10785.2354284,3690.9054656,3751.8231800,4386.8886627,2774.5120031,79083.8409996
0.1575000,0.1575000,0.1575000,inf,nan,3063.3361192,3328.1955236,2044.1520099,13797.0435151,186.9565791,9658.1853552,3298.1681245,3358.2229227,3923.4060262,2481.3798457,70818.5510334,3328.1955236,2044.1520099,13797.0435151,171.7118117,9658.1853552,3298.1681245,3358.2229227,3923.4060262,2481.3798457,70818.5510334
0.1600000,0.1600000,0.1600000,inf,nan,2579.3191031,2978.1264300,1837.3170636,12368.8161801,167.0133104,8654.0362136,2948.5334495,3007.7194105,3510.7309950,2220.3812393,63454.6195280,2978.1264300,1822.0598898,12368.8161801,151.7814038,8654.0362136,2948.5334495,3007.7194105,3510.7309950,2220.3812393,63454.6195280
0.1625000,0.1625000,0.1625000,inf,nan,2177.6859997,2666.1951527,1639.6041040,11095.1784827,149.3290037,7758.6759288,2637.0387817,2695.3515237,3143.0143015,1987.8167823,56888.5449066,2666.1951527,1624.3467433,11095.1784827,134.1186149,7758.6759288,2637.0387817,2695.3515237,3143.0143015,1987.8167823,56888.5449066
0.1650000,0.1650000,0.1650000,inf,nan,1856.7824274,2388.0452301,1463.4793982,9958.5243774,133.6361947,6959.7121852,2359.3269453,2416.7635149,2815.1203798,1795.6958183,51029.4389355,2388.0452301,1448.2220375,9958.5243774,118.4589271,6959.7121852,2359.3269453,2416.7635149,2815.1203798,1780.4384576,51029.4389355
0.1675000,0.1675000,0.1675000,inf,nan,1576.5920649,2139.8468843,1306.4901830,8943.3734000,119.6999952,6246.2488512,2111.5675007,2168.1262679,2522.5345390,1610.6482847,45797.3869293,2139.8468843,1291.2328222,8943.3734000,104.5701303,6246.2488512,2111.5675007,2168.1262679,2522.5345390,1595.3909239,45797.3869293
0.1700000,0.1700000,0.1700000,inf,nan,1342.5179340,1918.2291963,1166.4776102,8036.0970843,107.3143566,5608.6934051,1890.3889163,1946.0694764,2261.2830091,1445.4183093,41122.0353410,1918.2291963,1151.2202495,8036.0970843,92.2481428,5608.6934051,1890.3889163,1946.0694764,2261.2830091,1430.1609486,41122.0353410
0.1725000,0.1725000,0.1725000,1735.4789576,-0.3950135,1145.7924052,1735.4789576,1041.5394248,7224.6829514,96.2988061,5038.5908094,1708.0774173,1762.8804978,2027.8639676,1297.7911452,36941.3733236,1720.2215969,1026.2820641,7224.6829514,81.3134066,5038.5908094,1692.8200566,1747.6231371,2027.8639676,1282.5337845,36941.3733236
0.1750000,0.1750000,0.1750000,1558.4606747,-0.3887015,979.9847961,1558.4606747,929.9975570,6498.5305964,86.4954819,4528.4799765,1531.4969880,1585.4243613,1834.4454269,1165.8128416,33200.6799961,1543.2033140,914.7401962,6498.5305964,71.6077738,4528.4799765,1516.2396273,1570.1670006,1819.1879469,1150.5554808,33200.6799961
0.1775000,0.1775000,0.1775000,1400.1169902,-0.3824092,839.8551053,1400.1169902,830.3700792,5848.2752343,77.7663546,4071.7695632,1373.5897895,1426.6441909,1647.7836282,1047.7576298,29851.6134677,1384.8596295,815.1127185,5848.2752343,62.9918131,4071.7695632,1358.3324287,1411.3868302,1632.5262675,1032.5002691,29851.6134677
0.1800000,0.1800000,0.1800000,1258.4013291,-0.3761431,721.1182942,1258.4013291,741.3469029,5265.6347715,69.9905909,3662.6303245,1232.3088037,1284.4938544,1480.7237079,942.0996590,26851.4213193,1243.1439684,726.0895423,5265.6347715,55.3424768,3662.6303245,1217.0514430,1269.2364937,1465.4663472,926.8422983,26851.4213193
0.1825000,0.1825000,0.1825000,1131.5023544,-0.3699088,620.2581826,1131.5023544,661.7686838,4743.2770643,63.0620972,3295.9016771,1105.8422871,1157.1624217,1331.1302726,847.4884632,24162.2553025,1116.2449937,646.5113236,4743.2770643,48.5510761,3295.9016771,1090.5849264,1141.9050610,1315.8729119,832.2311026,24162.2553025
0.1850000,0.1850000,0.1850000,1017.8153635,-0.3637120,534.3799112,1017.8153635,590.6084837,4274.7045260,56.8873234,2967.0104739,992.5851645,1043.0455626,1197.1116364,762.7276344,21750.5755994,1002.5580028,575.3511264,4274.7045260,42.5215219,2967.0104739,977.3278037,1027.7882019,1181.8542757,747.4702747,21750.5755994
