# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol]
0.0000000,0.0000000,0.0000000,119190470.9681860
0.0050000,0.0050000,0.0050000,86934173.4863602
0.0100000,0.0100000,0.0100000,62542288.6010672
0.0150000,0.0150000,0.0150000,45221557.6748005
0.0200000,0.0200000,0.0200000,33847160.0110156
0.0250000,0.0250000,0.0250000,25921351.1942917
0.0300000,0.0300000,0.0300000,20095292.7918874
0.0350000,0.0350000,0.0350000,16478507.3134144
0.0400000,0.0400000,0.0400000,12162401.9322265
0.0450000,0.0450000,0.0450000,8893554.7564954
0.0500000,0.0500000,0.0500000,6561136.6086627
0.0550000,0.0550000,0.0550000,4893637.1344505
0.0600000,0.0600000,0.0600000,3692064.4512746
0.0650000,0.0650000,0.0650000,2806763.4555893
0.0700000,0.0700000,0.0700000,2157720.6479292
0.0750000,0.0750000,0.0750000,1677758.6146753
0.0800000,0.0800000,0.0800000,1242676.7933066
0.0850000,0.0850000,0.0850000,908924.1274744
0.0900000,0.0900000,0.0900000,682114.6106463
0.0950000,0.0950000,0.0950000,529096.3177060
0.1000000,0.1000000,0.1000000,427725.0771300
0.1050000,0.1050000,0.1050000,363597.9423069
0.1100000,0.1100000,0.1100000,327838.0010734
0.1150000,0.1150000,0.1150000,315704.9391582
0.1200000,0.1200000,0.1200000,325887.7163220
0.1250000,0.1250000,0.1250000,360449.5573557
0.1300000,0.1300000,0.1300000,425564.0069860
0.1350000,0.1350000,0.1350000,504411.8349915
0.1400000,0.1400000,0.1400000,346073.1406094
0.1450000,0.1450000,0.1450000,242591.4372977
0.1500000,0.1500000,0.1500000,173173.3719709
0.1550000,0.1550000,0.1550000,125485.6377461
0.1600000,0.1600000,0.1600000,92034.5157254
0.1650000,0.1650000,0.1650000,66685.1431940
0.1700000,0.1700000,0.1700000,48378.7541813
0.1750000,0.1750000,0.1750000,35462.7782474
0.1800000,0.1800000,0.1800000,26230.7979232
0.1850000,0.1850000,0.1850000,19556.1415517
0.1900000,0.1900000,0.1900000,14681.6832494
0.1950000,0.1950000,0.1950000,11090.2741466
0.2000000,0.2000000,0.2000000,8423.4069460
0.2050000,0.2050000,0.2050000,6429.2236678
0.2100000,0.2100000,0.2100000,4928.6843490
0.2150000,0.2150000,0.2150000,3793.1739122
0.2200000,0.2200000,0.2200000,2929.4400736
0.2250000,0.2250000,0.2250000,2269.3111281
0.2300000,0.2300000,0.2300000,1791.4541843
0.2350000,0.2350000,0.2350000,1400.9040709
0.2400000,0.2400000,0.2400000,1098.7713717
0.2450000,0.2450000,0.2450000,864.2335557
0.2500000,0.2500000,0.2500000,681.5917721
0.2550000,0.2550000,0.2550000,538.9526290
0.2600000,0.2600000,0.2600000,427.2643451
0.2650000,0.2650000,0.2650000,339.6070386
0.2700000,0.2700000,0.2700000,270.6660262
0.2750000,0.2750000,0.2750000,216.3359581
0.2800000,0.2800000,0.2800000,173.4191827
0.2850000,0.2850000,0.2850000,139.4089183
0.2900000,0.2900000,0.2900000,112.3563142
0.2950000,0.2950000,0.2950000,90.7753338
0.3000000,0.3000000,0.3000000,73.5304657
0.3050000,0.3050000,0.3050000,59.7215949
0.3100000,0.3100000,0.3100000,48.6128769
0.3150000,0.3150000,0.3150000,39.6182514
0.3200000,0.3200000,0.3200000,32.3042706
0.3250000,0.3250000,0.3250000,26.3637295
0.3300000,0.3300000,0.3300000,21.5678707
0.3350000,0.3350000,0.3350000,17.7295144
0.3400000,0.3400000,0.3400000,14.6858501
0.3450000,0.3450000,0.3450000,12.2922618
0.3500000,0.3500000,0.3500000,10.4192700
0.3550000,0.3550000,0.3550000,8.9500567
0.3600000,0.3600000,0.3600000,7.7798302
0.3650000,0.3650000,0.3650000,6.8191626
0.3700000,0.3700000,0.3700000,6.0000731
0.3750000,0.3750000,0.3750000,5.2792125
0.3800000,0.3800000,0.3800000,4.6339673
0.3850000,0.3850000,0.3850000,4.0536752
0.3900000,0.3900000,0.3900000,3.5315274
0.3950000,0.3950000,0.3950000,3.0609923
