# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0250000,0.0250000,0.0250000,inf,nan,343827.4365950,80147746.4679871,51373449.3576506,323385148.7665005,4949042.0246475,227617748.1646642,80147940.3526549,80147552.5833192,94481273.4848703,59755204.0890929,1669430624.2428987,80147746.4679871,51373449.3576506,323385148.7665005,4949042.0246475,227617748.1646642,80147940.3526549,80147552.5833192,94481273.4848703,59755204.0890929,1669430624.2428987
0.0275000,0.0275000,0.0275000,inf,nan,346077.5359011,57709706.6566551,36997303.7677875,232759143.2667515,3567477.4614535,163833860.6825169,57709884.3598752,57709528.9534350,68030441.4989002,43026229.0726728,1201623286.1380894,57709706.6566551,36997303.7677875,232759143.2667515,3567477.4614535,163833860.6825169,57709884.3598752,57709528.9534350,68030441.4989002,43026229.0726728,1201623286.1380894
0.0300000,0.0300000,0.0300000,inf,nan,336364.2197047,42410146.5316047,27183290.2767742,171132936.0898920,2617835.1538602,120453090.0850454,42410316.5647261,42409976.4984833,49994726.3593549,31619441.2584839,883445442.1628454,42410146.5316047,27183290.2767742,171132936.0898920,2617835.1538602,120453090.0850454,42410316.5647261,42409976.4984833,49994726.3593549,31619441.2584839,883445442.1628454
0.0325000,0.0325000,0.0325000,inf,nan,348253.4895939,31022896.8229921,19888791.9177648,125120738.5933241,1917627.3376105,88069895.9265880,31023053.4636800,31022740.1823042,36570994.5468869,23129527.8131520,645940240.6467029,31022896.8229921,19888791.9177648,125120738.5933241,1917627.3376105,88069895.9265880,31023053.4636800,31022740.1823042,36570994.5468869,23129527.8131520,645940240.6467029
0.0350000,0.0350000,0.0350000,inf,nan,371435.0624412,23309859.4822315,14948174.3287043,93951417.9840305,1443522.6817121,66133200.3463013,23310003.6661633,23309715.2982997,27478566.8429777,17378971.6121984,485052116.4311257,23309859.4822315,14948174.3287043,93951417.9840305,1443522.6817121,66133200.3463013,23310003.6661633,23309715.2982997,27478566.8429777,17378971.6121984,485052116.4311257
0.0375000,0.0375000,0.0375000,inf,nan,427597.6308772,18037587.9026918,11571190.8851353,72642738.7803142,1119588.2752814,51136454.2003519,18037720.4914300,18037455.3139537,21263408.5266804,13448160.3525911,375063172.5609567,18037587.9026918,11571190.8851353,72642738.7803142,1119588.2752814,51136454.2003519,18037720.4914300,18037455.3139537,21263408.5266804,13448160.3525911,375063172.5609567
0.0400000,0.0400000,0.0400000,inf,nan,529771.4502972,14082094.7548985,9032929.2961591,56724331.6871815,873457.2619773,39930307.2245468,14082215.6710656,14081973.8387314,16600519.7202751,10499090.5317221,292870239.9595591,14082094.7548985,9032929.2961591,56724331.6871815,873457.2619773,39930307.2245468,14082215.6710656,14081973.8387314,16600519.7202751,10499090.5317221,292870239.9595591
0.0425000,0.0425000,0.0425000,inf,nan,693425.2541667,11155308.5276800,7157996.0710971,44899265.1311008,693466.4059579,31607811.5539845,11155419.1728681,11155197.8824919,13150310.5484422,8316986.6543231,231831207.3859240,11155308.5276800,7157996.0710971,44899265.1311008,693466.4059579,31607811.5539845,11155419.1728681,11155197.8824919,13150310.5484422,8316986.6543231,231831207.3859240
0.0450000,0.0450000,0.0450000,inf,nan,944809.7662430,8579339.5315832,5501112.7214212,34589394.1550305,530613.9524905,24347444.6681441,8579456.3583151,8579222.7048512,10113658.3413089,6396439.1670593,178574967.8440869,8579339.5315832,5501112.7214212,34589394.1550305,530613.9524905,24347444.6681441,8579456.3583151,8579222.7048512,10113658.3413089,6396439.1670593,178574967.8440869
0.0475000,0.0475000,0.0475000,inf,nan,1326982.1706630,6644410.1766759,4261280.4794648,26776006.4367745,411435.7084568,18848181.2953781,6644518.3352254,6644302.0181264,7832688.5372743,4953827.1960959,138241835.2699395,6644410.1766759,4261280.4794648,26776006.4367745,411435.7084568,18848181.2953781,6644518.3352254,6644302.0181264,7832688.5372743,4953827.1960959,138241835.2699395
0.0500000,0.0500000,0.0500000,inf,nan,1910401.2668220,5222062.5802092,3349820.0294296,21033497.7872378,323788.1102810,14806407.3400621,5222162.6560623,5221962.5043561,6155969.9996421,3893377.2813070,108598260.6494811,5222062.5802092,3349820.0294296,21033497.7872378,323788.1102810,14806407.3400621,5222162.6560623,5221962.5043561,6155969.9996421,3893377.2813070,108598260.6494811
0.0525000,0.0525000,0.0525000,inf,nan,2811669.9031703,4159760.8991512,2667252.9128704,16761478.9396228,257133.3437494,11799567.2636567,4159848.8071405,4159672.9911619,4903687.5578449,3101364.3233237,86545125.1771274,4159760.8991512,2667252.9128704,16761478.9396228,257133.3437494,11799567.2636567,4159848.8071405,4159672.9911619,4903687.5578449,3101364.3233237,86545125.1771274
0.0550000,0.0550000,0.0550000,inf,nan,2204193.4072866,3262301.5722367,2092115.0501443,13148249.3108598,201816.8380455,9255302.2410694,3262382.0392992,3262221.1051742,3845727.6794393,2432251.7455564,67882840.6107469,3262301.5722367,2092115.0501443,13148249.3108598,201816.8380455,9255302.2410694,3262382.0392992,3262221.1051742,3845727.6794393,2432251.7455564,67882840.6107469
0.0575000,0.0575000,0.0575000,inf,nan,1570241.2224760,2586863.5683357,1659221.8344732,10422160.5092132,160164.5688734,7336543.3132973,2586937.0828064,2586790.0538649,3049495.1516271,1928670.0785565,53810024.8031960,2586863.5683357,1659221.8344732,10422160.5092132,160164.5688734,7336543.3132973,2586937.0828064,2586790.0538649,3049495.1516271,1928670.0785565,53810024.8031960
0.0600000,0.0600000,0.0600000,inf,nan,1171758.3937289,2073756.2507045,1330333.8670116,8351720.3794847,128504.4971327,5879240.0039208,2073823.2687616,2073689.2326474,2444624.3356578,1546116.1848309,43121642.7095161,2073756.2507045,1330333.8670116,8351720.3794847,128504.4971327,5879240.0039208,2073823.2687616,2073689.2326474,2444624.3356578,1546116.1848309,43121642.7095161
0.0625000,0.0625000,0.0625000,inf,nan,932512.2430177,1680441.4851436,1078200.3730644,6765069.2570930,104220.0217127,4762437.1799568,1680502.4330282,1680380.5372590,1980969.6283425,1252875.2002359,34930582.0591866,1680441.4851436,1078200.3730644,6765069.2570930,104220.0217127,4762437.1799568,1680502.4330282,1680380.5372590,1980969.6283425,1252875.2002359,34930582.0591866
0.0650000,0.0650000,0.0650000,inf,nan,809536.5708778,1376400.8508305,883270.8208370,5538906.3802950,85434.0698698,3899355.6325115,1376456.1269098,1376345.5747513,1622554.7310188,1026193.7156603,28600384.6835129,1376400.8508305,883270.8208370,5538906.3802950,85434.0698698,3899355.6325115,1376456.1269098,1376345.5747513,1622554.7310188,1026193.7156603,28600384.6835129
0.0675000,0.0675000,0.0675000,inf,nan,781965.7043563,1139594.1761884,731426.0601800,4584183.6692676,70791.1444034,3227323.2637607,1139644.1528755,1139544.1995014,1343397.8342140,849639.3919707,23671399.4449961,1139594.1761884,731426.0601800,4584183.6692676,70791.1444034,3227323.2637607,1139644.1528755,1139544.1995014,1343397.8342140,849639.3919707,23671399.4449961
0.0700000,0.0700000,0.0700000,inf,nan,845887.2222244,944406.9304189,605465.3382050,3809624.2449172,58175.6197265,2681591.1415399,944474.0482387,944339.8125991,1113303.5351101,704114.9796130,19667851.2504713,944406.9304189,605465.3382050,3809624.2449172,58175.6197265,2681591.1415399,944474.0482387,944339.8125991,1113303.5351101,704114.9796130,19667851.2504713
0.0725000,0.0725000,0.0725000,inf,nan,940325.3777454,758471.9615479,486290.4266434,3059276.1963855,46714.2867206,2153449.3386403,758534.4052352,758409.5178605,894116.1790274,565488.7237067,15794275.4645090,758471.9615479,486290.4266434,3059276.1963855,46714.2867206,2153449.3386403,758534.4052352,758409.5178605,894116.1790274,565488.7237067,15794275.4645090
0.0750000,0.0750000,0.0750000,inf,nan,1127337.5421996,613870.5842904,393600.4783783,2475837.5773070,37798.0743634,1742782.8625391,613928.6606431,613812.5079378,723654.4645934,457679.2694130,12782296.5137152,613870.5842904,393600.4783783,2475837.5773070,37798.0743634,1742782.8625391,613928.6606431,613812.5079378,723654.4645934,457679.2694130,12782296.5137152
0.0775000,0.0775000,0.0775000,inf,nan,999437.4755077,500842.0723516,321141.6476971,2019887.9378325,30826.0867589,1421846.8701118,500896.0695009,500788.0752022,590412.0689092,373409.3791611,10428426.3870078,500842.0723516,321141.6476971,2019887.9378325,30826.0867589,1421846.8701118,500896.0695009,500788.0752022,590412.0689092,373409.3791611,10428426.3870078
0.0800000,0.0800000,0.0800000,inf,nan,749485.5745113,412087.7613661,264237.3668357,1661953.4456857,25348.8975352,1169896.9821462,412137.9500284,412037.5727038,485785.0432133,307237.4379594,8580520.0866575,412087.7613661,264237.3668357,1661953.4456857,25348.8975352,1169896.9821462,412137.9500284,412037.5727038,485785.0432133,307237.4379594,8580520.0866575
0.0825000,0.0825000,0.0825000,inf,nan,589951.3315752,342118.1285375,219370.0459873,1379869.3902760,21028.3684785,971332.9926116,342164.7631866,342071.4938884,403302.1250247,255070.6600528,7124161.1445242,342118.1285375,219370.0459873,1379869.3902760,21028.3684785,971332.9926116,342164.7631866,342071.4938884,403302.1250247,255070.6600528,7124161.1445242
0.0850000,0.0850000,0.0850000,inf,nan,493023.0745621,286780.6502244,183878.5866778,1156873.0118492,17608.5918268,814356.5833336,286823.9701899,286737.3302589,338068.1583461,213813.0769504,5972816.9726345,286780.6502244,183878.5866778,1156873.0118492,17608.5918268,814356.5833336,286823.9701899,286737.3302589,338068.1583461,213813.0769504,5972816.9726345
0.0875000,0.0875000,0.0875000,inf,nan,396937.8736521,240482.4471452,154055.6514974,971739.9449837,14681.2499724,683951.7262648,240507.9325434,240456.9617470,283490.0400613,179294.8441132,5016261.2860740,240482.4471452,154055.6514974,971739.9449837,14681.2499724,683951.7262648,240507.9325434,240456.9617470,283490.0400613,179294.8441132,5016261.2860740
0.0900000,0.0900000,0.0900000,inf,nan,343619.9288527,202390.8471245,129641.3260466,817980.3797997,12339.7774987,575724.1415889,202413.1097501,202368.5844990,238586.1839003,150895.1518746,4222484.5687880,202390.8471245,129641.3260466,817980.3797997,12339.7774987,575724.1415889,202413.1097501,202368.5844990,238586.1839003,150895.1518746,4222484.5687880
0.0925000,0.0925000,0.0925000,inf,nan,325125.9288732,172329.2272395,110371.7932226,696656.9283651,10491.9529985,490325.7582223,172348.4871760,172309.9673031,203148.3799081,128482.3166965,3596142.8709584,172329.2272395,110371.7932226,696656.9283651,10491.9529985,490325.7582223,172348.4871760,172309.9673031,203148.3799081,128482.3166965,3596142.8709584
0.0950000,0.0950000,0.0950000,inf,nan,338785.4467461,148579.4943003,95146.0822164,600833.2557778,9031.9552871,422874.5237922,148595.9590647,148563.0295358,175151.2731657,110775.3916564,3101429.7359548,148579.4943003,95146.0822164,600833.2557778,9031.9552871,422874.5237922,148595.9590647,148563.0295358,175151.2731657,110775.3916564,3101429.7359548
0.0975000,0.0975000,0.0975000,inf,nan,386655.2880124,129812.1986572,83112.2132058,525142.9142898,7877.8761543,369593.2890102,129826.0639370,129798.3333774,153027.6568400,96783.1881226,2710642.3375834,129812.1986572,83112.2132058,525142.9142898,7877.8761543,369593.2890102,129826.0639370,129798.3333774,153027.6568400,96783.1881226,2710642.3375834
0.1000000,0.1000000,0.1000000,inf,nan,475945.2739906,114993.2331455,73607.4224085,465412.4634613,6965.9787375,327544.5559006,115004.6834883,114981.7828026,135558.4852790,85734.7139288,2402236.0585441,114993.2331455,73607.4224085,465412.4634613,6965.9787375,327544.5559006,115004.6834883,114981.7828026,135558.4852790,85734.7139288,2402236.0585441
0.1025000,0.1025000,0.1025000,inf,nan,620532.7973496,96798.8237910,61943.0795022,392671.5430865,5820.9672531,276344.0103673,96832.2464812,96765.4011008,114110.2095399,72169.6332850,2026659.6858008,96798.8237910,61943.0795022,392671.5430865,5820.9672531,276344.0103673,96832.2464812,96765.4011008,114110.2095399,72169.6332850,2026659.6858008
0.1050000,0.1050000,0.1050000,inf,nan,799667.6048220,80764.7284895,51662.1861414,327997.7190624,4835.7500467,230817.7841792,80795.8059191,80733.6510599,95208.5958324,60215.2031314,1692751.2602347,80764.7284895,51662.1861414,327997.7190624,4835.7500467,230817.7841792,80795.8059191,80733.6510599,95208.5958324,60215.2031314,1692751.2602347
0.1075000,0.1075000,0.1075000,inf,nan,733482.6708545,67871.0017076,43392.4247724,276023.6400474,4042.8257833,194229.3556713,67899.8905416,67842.1128736,80008.9703906,50602.1159358,1424393.7949315,67871.0017076,43392.4247724,276023.6400474,4042.8257833,194229.3556713,67899.8905416,67842.1128736,80008.9703906,50602.1159358,1424393.7949315
0.1100000,0.1100000,0.1100000,inf,nan,614757.7766419,57479.1492601,36724.6825056,234170.9790232,3402.9157502,164764.0178582,57505.9969831,57452.3015372,67758.6514936,42854.3339803,1208277.7147083,57479.1492601,36724.6825056,234170.9790232,3402.9157502,164764.0178582,57505.9969831,57452.3015372,67758.6514936,42854.3339803,1208277.7147083
0.1125000,0.1125000,0.1125000,inf,nan,534092.4096032,49088.8380554,31338.3623580,200419.4749077,2885.2402657,140999.8381907,49113.7834702,49063.8926405,57867.8270788,36598.8273627,1033974.1508129,49088.8380554,31338.3623580,200419.4749077,2885.2402657,140999.8381907,49113.7834702,49063.8926405,57867.8270788,36598.8273627,1033974.1508129
0.1150000,0.1150000,0.1150000,inf,nan,475421.6308961,42306.6632224,26981.3746198,173180.7523695,2465.5976221,121818.8524772,42329.8369210,42283.4895238,49872.7362190,31542.2879194,893283.6166974,42306.6632224,26981.3746198,173180.7523695,2465.5976221,121818.8524772,42329.8369210,42283.4895238,49872.7362190,31542.2879194,893283.6166974
0.1175000,0.1175000,0.1175000,inf,nan,468227.1897059,36822.2543737,23454.8303096,151201.7849405,2124.8947570,106339.1221604,36843.7791799,36800.7295675,43407.5022584,27453.3149351,779737.7009352,36822.2543737,23454.8303096,151201.7849405,2124.8947570,106339.1221604,36843.7791799,36800.7295675,43407.5022584,27453.3149351,779737.7009352
0.1200000,0.1200000,0.1200000,inf,nan,511381.2845854,32389.9249956,20601.2860899,133490.7463958,1848.0191280,93862.5487983,32409.9163831,32369.9336081,38182.5004011,24148.7336056,688216.3275448,32389.9249956,20601.2860899,133490.7463958,1848.0191280,93862.5487983,32409.9163831,32369.9336081,38182.5004011,24148.7336056,688216.3275448
0.1225000,0.1225000,0.1225000,inf,nan,611803.1804463,28814.5235322,18295.6812325,119259.8317286,1634.9418371,83834.6320430,28833.0900175,28795.9570469,33967.6784209,21483.0461277,614652.6130633,28814.5235322,18295.6812325,119259.8317286,1622.9692327,83834.6320430,28833.0900175,28795.9570469,33967.6784209,21483.0461277,614652.6130633
0.1250000,0.1250000,0.1250000,inf,nan,786010.5754897,25627.1055189,16284.2653447,105107.3495536,1452.1545009,73899.8560087,25619.8083427,25634.4026951,30210.2263864,19106.6248020,541891.0033250,25627.1055189,16284.2653447,105107.3495536,1440.1819014,73899.8560087,25619.8083427,25634.4026951,30210.2263864,19106.6248020,541891.0033250
0.1275000,0.1275000,0.1275000,inf,nan,969058.4012512,22343.1783064,14180.5904955,91817.0240132,1286.5312493,64544.9743918,22334.5416691,22351.8149436,26339.0055630,16658.2497766,473281.4816706,22343.1783064,14180.5904955,91817.0240132,1274.5609279,64544.9743918,22334.5416691,22351.8149436,26339.0055630,16658.2497766,473281.4816706
0.1300000,0.1300000,0.1300000,inf,nan,665503.2482964,19602.1218619,12424.5455330,80724.0009360,1121.1284433,56736.5442479,19592.2524163,19611.9913075,23107.7418659,14614.6191759,416013.7114031,19602.1218619,12424.5455330,80724.0009360,1109.1558389,56736.5442479,19592.2524163,19611.9913075,23107.7418659,14614.6191759,416013.7114031
0.1325000,0.1325000,0.1325000,inf,nan,465762.3325534,17304.2827089,10952.3221979,71425.1023526,982.6689481,50190.8228137,17293.2805616,17315.2848562,20398.9599101,12901.4350429,368006.6984040,17304.2827089,10952.3221979,71425.1023526,970.6963438,50190.8228137,17293.2805616,17315.2848562,20398.9599101,12901.4350429,368006.6984040
0.1350000,0.1350000,0.1350000,inf,nan,331508.5096865,15369.4010851,9712.5357885,63595.5076647,866.2562568,44679.2159038,15357.3601395,15381.4420306,18118.0463732,11458.8586584,327583.9207486,15369.4010851,9712.5357885,63595.5076647,854.2836525,44679.2159038,15357.3601395,15381.4420306,18118.0463732,11458.8586584,327583.9207486
0.1375000,0.1375000,0.1375000,inf,nan,239547.5945774,13732.6334681,8663.6768219,56972.6895256,767.9377403,40016.9716626,13719.6417522,13745.6251840,16188.5611954,10238.5450837,293390.4056818,13732.6334681,8663.6768219,56972.6895256,755.9651360,40016.9716626,13719.6417522,13745.6251840,16188.5611954,10238.5450837,293390.4056818
0.1400000,0.1400000,0.1400000,inf,nan,175477.9035858,12296.2297644,7772.1094452,50403.4265870,684.5147139,35457.1001353,12305.2980835,12287.1614453,14495.2727731,9167.6154537,260000.9610244,12296.2297644,7772.1094452,50403.4265870,672.5421599,35457.1001353,12305.2980835,12287.1614453,14495.2727731,9167.6154537,260000.9610244
0.1425000,0.1425000,0.1425000,inf,nan,129611.0964909,10499.2599395,6684.5603020,43120.9828648,603.6378338,30330.9742962,10507.2037055,10491.3161735,12376.9350163,7827.8610207,222406.2332068,10499.2599395,6684.5603020,43120.9828648,591.8021834,30330.9742962,10507.2037055,10491.3161735,12376.9350163,7827.8610207,222406.2332068
0.1450000,0.1450000,0.1450000,inf,nan,94753.4582880,8999.5753678,5723.9432005,37040.8101739,513.9903483,26051.0796436,9006.4736039,8992.6771318,10609.0486513,6709.7515092,191017.8872218,8999.5753678,5723.9432005,37040.8101739,502.1042257,26051.0796436,9006.4736039,8992.6771318,10609.0486513,6709.7515092,191017.8872218
0.1475000,0.1475000,0.1475000,inf,nan,70124.2395594,7744.1408249,4919.8168397,31948.4494961,439.1440385,22466.4798563,7750.0676637,7738.2139860,9129.0936979,5773.7458117,164728.9340003,7744.1408249,4919.8168397,31948.4494961,427.2579158,22466.4798563,7750.0676637,7738.2139860,9129.0936979,5773.7458117,164728.9340003
0.1500000,0.1500000,0.1500000,inf,nan,52485.6294948,6689.9040142,4244.6081751,27669.7958252,376.5196143,19454.6393992,6694.9289724,6684.8790561,7886.3184382,4987.7457236,142640.6808845,6689.9040142,4244.6081751,27669.7958252,364.6334950,19454.6393992,6694.9289724,6684.8790561,7886.3184382,4987.7457236,142640.6808845
0.1525000,0.1525000,0.1525000,inf,nan,39695.0694020,5801.8243228,3675.8752506,24063.1332276,323.9781173,16915.8177850,5806.0125616,5797.6360841,6839.4156382,4325.6262562,124021.6179134,5801.8243228,3675.8752506,24063.1332276,312.0920056,16915.8177850,5806.0125616,5797.6360841,6839.4156382,4325.6262562,124021.6179134
0.1550000,0.1550000,0.1550000,inf,nan,30312.4202565,5051.3086477,3195.3052528,21012.8144009,279.7753440,14768.6212461,5054.7212210,5047.8960743,5954.6786382,3766.0694462,108274.7928231,5051.3086477,3195.3052528,21012.8144009,267.8892474,14768.6212461,5054.7212210,5047.8960743,5954.6786382,3766.0694462,108274.7928231
0.1575000,0.1575000,0.1575000,inf,nan,23355.5569855,4414.9667894,2787.9172874,18424.2312317,242.4854468,12946.4630203,4417.6608795,4412.2726993,5204.5341639,3291.6364236,94911.8500382,4414.9667894,2787.9172874,18424.2312317,230.5993795,12946.4630203,4417.6608795,4412.2726993,5204.5341639,3291.6364236,94911.8500382
0.1600000,0.1600000,0.1600000,inf,nan,18145.6327878,3873.6183979,2441.4263045,16219.8015772,210.9399959,11394.7388632,3875.6475387,3871.5892572,4566.3716743,2888.0270267,83532.3153054,3873.6183979,2441.4263045,16219.8015772,199.0539850,11394.7388632,3875.6475387,3871.5892572,4566.3716743,2888.0270267,83532.3153054
0.1625000,0.1625000,0.1625000,inf,nan,14207.5133656,3411.4984592,2145.7342128,14335.7581184,184.1792419,10068.5670646,3412.9127482,3410.0841701,4021.6067590,2543.4874424,73807.0205357,3411.4984592,2145.7342128,14335.7581184,172.2933385,10068.5670646,3412.9127482,3410.0841701,4021.6067590,2543.4874424,73807.0205357
0.1650000,0.1650000,0.1650000,inf,nan,11204.7358240,3015.6198976,1892.5216447,12719.5719369,161.4130304,8930.9751886,3016.4661977,3014.7735974,3554.9297494,2248.3349860,65464.8050238,3015.6198976,1892.5216447,12719.5719369,149.5273287,8930.9751886,3016.4661977,3014.7735974,3554.9297494,2248.3349860,65464.8050238
0.1675000,0.1675000,0.1675000,inf,nan,8896.4175430,2675.2608403,1686.8057164,11327.8797036,141.9893733,7951.4412606,2675.5829699,2674.9387108,3153.7012859,1994.5758247,58281.8162673,2675.2608403,1674.9195816,11327.8797036,130.1040412,7951.4412606,2675.5829699,2674.9387108,3153.7012859,1994.5758247,58281.8162673
0.1700000,0.1700000,0.1700000,inf,nan,7108.3284325,2381.5510498,1499.1306410,10124.8114997,125.3691073,7104.7169224,2381.3899635,2381.7121361,2807.4647881,1787.4827710,52072.8788066,2381.5510498,1487.2445062,10124.8114997,113.4844339,7104.7169224,2381.3899635,2381.7121361,2807.4647881,1775.5966362,52072.8788066
0.1725000,0.1725000,0.1725000,inf,nan,5713.2297933,2127.1374498,1336.6703573,9080.6381805,111.1054046,6369.8754847,2126.5314096,2127.7434899,2507.5521645,1597.8013731,46684.5125110,2127.1374498,1324.7842225,9080.6381805,99.2218694,6369.8754847,2126.5314096,2127.7434899,2507.5521645,1585.9152383,46684.5125110
0.1750000,0.1750000,0.1750000,inf,nan,4617.3553746,1905.9129007,1195.5103269,8170.6742742,98.8271538,5729.5398257,1904.8976381,1906.9281634,2246.7640819,1432.8645076,41989.2699095,1905.9129007,1183.6241921,8170.6742742,86.9455329,5729.5398257,1904.8976381,1906.9281634,2246.7640819,1420.9783728,41989.2699095
0.1775000,0.1775000,0.1775000,1724.6818184,-0.0200542,3751.0137519,1724.6818184,1072.3924874,7374.3857705,88.2253906,5169.2544936,1723.2906872,1726.0729496,2019.1100129,1288.8834323,37881.1311310,1712.7956836,1060.5063526,7374.3857705,76.3469610,5169.2544936,1711.4045524,1714.1868147,2019.1100129,1276.9972974,37881.1311310
0.1800000,0.1800000,0.1800000,1555.4358816,-0.0250240,3061.9880728,1555.4358816,964.6001809,6674.6626281,79.0420136,4676.9737370,1553.7000032,1557.1717600,1831.4824410,1162.6999032,34271.7490957,1543.5497467,952.7140460,6674.6626281,67.1690730,4676.9737370,1541.8138683,1545.2856252,1819.5963354,1150.8137684,34271.7490957
