# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,10936930.5270330,88562575.3216282,57055425.9055880,353149766.4383140,5661020.1297201,248751134.5904848,88562589.3157894,88562561.3274670,104401000.2555638,66028990.1614805,1824734176.4720221,88562575.3216282,57055425.9055880,353149766.4383140,5661020.1297201,248751134.5904848,88562589.3157894,88562561.3274670,104401000.2555638,66028990.1614805,1824734176.4720221
0.0025000,0.0025000,0.0025000,inf,nan,7301180.0967491,60661619.0231563,39080213.7202682,241896380.1632009,3877162.2882462,170386501.2474555,60661631.4980966,60661606.5482159,71510270.3386813,45227066.0729226,1249883810.5527477,60661619.0231563,39080213.7202682,241896380.1632009,3877162.2882462,170386501.2474555,60661631.4980966,60661606.5482159,71510270.3386813,45227066.0729226,1249883810.5527477
0.0050000,0.0050000,0.0050000,inf,nan,5103389.0778808,42057371.4407268,27094456.7336812,167712602.2761130,2687745.6107131,118132965.2053361,42057382.5918370,42057360.2896165,49578861.3936044,31356425.1603160,866573624.2317715,42057371.4407268,27094456.7336812,167712602.2761130,2687745.6107131,118132965.2053361,42057382.5918370,42057360.2896165,49578861.3936044,31356425.1603160,866573624.2317715
0.0075000,0.0075000,0.0075000,inf,nan,3833498.3095678,29501810.0810088,19005590.3226510,117647389.1000253,1885078.1778198,82868064.9055130,29501820.0880082,29501800.0740093,34777878.4731750,21995461.6327544,607885017.8841951,29501810.0810088,19005590.3226510,117647389.1000253,1885078.1778198,82868064.9055130,29501820.0880082,29501800.0740093,34777878.4731750,21995461.6327544,607885017.8841951
0.0100000,0.0100000,0.0100000,inf,nan,3234805.8952245,20931206.4161067,13484042.5684134,83471887.5974768,1337198.8082490,58795558.0665151,20931215.4451735,20931197.3870399,24674518.3104849,15605535.6057324,431299159.9598710,20931206.4161067,13484042.5684134,83471887.5974768,1337198.8082490,58795558.0665151,20931215.4451735,20931197.3870399,24674518.3104849,15605535.6057324,431299159.9598710
0.0125000,0.0125000,0.0125000,inf,nan,3230399.7299045,15017097.2501170,9673942.8574849,59889006.8692968,959163.0362222,42184278.5055894,15017105.4557459,15017089.0444882,17702736.9422535,11196193.9112651,309445762.2884048,15017097.2501170,9673942.8574849,59889006.8692968,959163.0362222,42184278.5055894,15017105.4557459,15017089.0444882,17702736.9422535,11196193.9112651,309445762.2884048
0.0150000,0.0150000,0.0150000,inf,nan,3033765.3174397,10893724.7825303,7017522.3902536,43446628.7491958,695613.8480421,30602622.7565713,10893732.3091581,10893717.2559024,12841945.4795059,8121959.4605884,224487590.6201436,10893724.7825303,7017522.3902536,43446628.7491958,695613.8480421,30602622.7565713,10893732.3091581,10893717.2559024,12841945.4795059,8121959.4605884,224487590.6201436
0.0175000,0.0175000,0.0175000,inf,nan,2101534.0403684,7990264.6736939,5147025.4907034,31868643.1262111,510053.3337067,22447344.3505074,7990271.6571278,7990257.6902601,9419234.0411381,5957246.6768377,164663894.4640359,7990264.6736939,5147025.4907034,31868643.1262111,510053.3337067,22447344.3505074,7990271.6571278,7990257.6902601,9419234.0411381,5957246.6768377,164663894.4640359
0.0200000,0.0200000,0.0200000,inf,nan,1503380.1853816,5926179.9459219,3817290.3981694,23637687.2347298,378151.0463475,16649643.4992428,5926186.5145964,5926173.3772473,6986010.8719943,4418341.2228402,122134402.6656969,5926179.9459219,3817290.3981694,23637687.2347298,378151.0463475,16649643.4992428,5926186.5145964,5926173.3772473,6986010.8719943,4418341.2228402,122134402.6656969
0.0225000,0.0225000,0.0225000,inf,nan,1130961.2030995,4445124.9514737,2863166.3309787,17731597.1843305,283517.5072600,12489528.7007000,4445131.2275619,4445118.6753856,5240085.7756164,3314121.2371196,91617557.0094417,4445124.9514737,2863166.3309787,17731597.1843305,283517.5072600,12489528.7007000,4445131.2275619,4445118.6753856,5240085.7756164,3314121.2371196,91617557.0094417
