# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2617079.7491519,64963012.1589610,41851397.6985540,259046811.1225388,4152206.5246097,182466926.7178366,64962992.2260207,64963032.0919014,76580919.4728055,48434026.1688013,1338500879.4050941,64963012.1589610,41851397.6985540,259046811.1225388,4152206.5246097,182466926.7178366,64962992.2260207,64963032.0919014,76580919.4728055,48434026.1688013,1338500879.4050941
0.0025000,0.0025000,0.0025000,inf,nan,1775578.8954804,45060971.5468241,29029512.8222044,179688441.4438236,2879794.4656781,126568500.7865223,45060949.5292106,45060993.5644376,53119621.7464450,33595798.6330755,928453277.7564164,45060971.5468241,29029512.8222044,179688441.4438236,2879794.4656781,126568500.7865223,45060949.5292106,45060993.5644376,53119621.7464450,33595798.6330755,928453277.7564164
0.0050000,0.0050000,0.0050000,inf,nan,1234697.6276287,31692104.8389690,20416652.6584922,126380474.1103673,2025110.9492707,89019458.7392539,31692080.8481851,31692128.8297528,37359882.9231938,23628464.6309044,653009140.2494915,31692104.8389690,20416652.6584922,126380474.1103673,2025110.9492707,89019458.7392539,31692080.8481851,31692128.8297528,37359882.9231938,23628464.6309044,653009140.2494915
0.0075000,0.0075000,0.0075000,inf,nan,883094.4162978,22611943.9231303,14566801.9261340,90173387.2818665,1444637.2176833,63515933.0595942,22611918.0467716,22611969.7994891,26655836.9009060,16858631.5089654,465925906.4801124,22611943.9231303,14566801.9261340,90173387.2818665,1444637.2176833,63515933.0595942,22611918.0467716,22611969.7994891,26655836.9009060,16858631.5089654,465925906.4801124
0.0100000,0.0100000,0.0100000,inf,nan,654248.3273067,16381075.7911777,10552609.3484412,65327697.8327321,1046333.9979787,46015144.9115779,16381048.0949126,16381103.4874427,19310647.7724965,12213126.0108692,337547426.5580581,16381075.7911777,10552609.3484412,65327697.8327321,1046333.9979787,46015144.9115779,16381048.0949126,16381103.4874427,19310647.7724965,12213126.0108692,337547426.5580581
0.0125000,0.0125000,0.0125000,inf,nan,507997.4317273,12064546.3777831,7771725.5093281,48115382.3503363,770419.3890231,33891148.3180684,12064516.9070977,12064575.8484684,14222155.4070209,8994880.8646130,248610849.6634007,12064546.3777831,7771725.5093281,48115382.3503363,770419.3890231,33891148.3180684,12064516.9070977,12064575.8484684,14222155.4070209,8994880.8646130,248610849.6634007
0.0150000,0.0150000,0.0150000,inf,nan,420269.9622619,8992973.4257026,5792946.8286223,35866597.3258496,574145.6730605,25263382.1792368,8992936.8895358,8993009.9618694,10601266.0258059,6704829.3445816,185321211.5554745,8992973.4257026,5792946.8286223,35866597.3258496,574145.6730605,25263382.1792368,8992936.8895358,8993009.9618694,10601266.0258059,6704829.3445816,185321211.5554745
0.0175000,0.0175000,0.0175000,inf,nan,377350.1112136,6769225.0414429,4360331.5652395,26999180.4656469,432026.6158339,19017360.2555852,6769186.1347794,6769263.9481064,7979825.1430145,5046884.5563610,139503009.3720765,6769225.0414429,4360331.5652395,26999180.4656469,432026.6158339,19017360.2555852,6769186.1347794,6769263.9481064,7979825.1430145,5046884.5563610,139503009.3720765
0.0200000,0.0200000,0.0200000,inf,nan,372788.5236197,5168338.8458332,3328987.0264073,20615492.5196497,329721.5268366,14520822.7537936,5168297.6402970,5168380.0513694,6092638.3769342,3853322.8461727,106518290.7770253,5168338.8458332,3328987.0264073,20615492.5196497,329721.5268366,14520822.7537936,5168297.6402970,5168380.0513694,6092638.3769342,3853322.8461727,106518290.7770253
0.0225000,0.0225000,0.0225000,inf,nan,406000.6558778,4004592.3495182,2579261.1917672,15974979.7017183,255356.2088332,11252138.3901615,4004548.9034116,4004635.7956247,4720768.8505799,2985676.3750015,82540585.2713291,4004592.3495182,2579261.1917672,15974979.7017183,255356.2088332,11252138.3901615,4004548.9034116,4004635.7956247,4720768.8505799,2985676.3750015,82540585.2713291
0.0250000,0.0250000,0.0250000,inf,nan,343172.9126591,3096465.6216963,1994259.6110165,12353297.1243157,197363.9076796,8701120.3487755,3096423.6422671,3096507.6011256,3650233.8260608,2308610.5765086,63827410.9583822,3096465.6216963,1994259.6110165,12353297.1243157,197363.9076796,8701120.3487755,3096423.6422671,3096507.6011256,3650233.8260608,2308610.5765086,63827410.9583822
0.0275000,0.0275000,0.0275000,inf,nan,301162.4266374,2419293.7309105,1558004.3994256,9653039.0405720,154099.6010582,6799110.7451149,2419250.2130459,2419337.2487750,2851957.3251094,1803736.1873894,49875059.2494560,2419293.7309105,1558004.3994256,9653039.0405720,154099.6010582,6799110.7451149,2419250.2130459,2419337.2487750,2851957.3251094,1803736.1873894,49875059.2494560
0.0300000,0.0300000,0.0300000,inf,nan,288567.1087444,1910800.9839598,1230413.9297736,7625464.1767779,121612.8999413,5370922.3243412,1910756.0142172,1910845.9537024,2252526.3441160,1424622.7473877,39398457.1004833,1910800.9839598,1230413.9297736,7625464.1767779,121612.8999413,5370922.3243412,1910756.0142172,1910845.9537024,2252526.3441160,1424622.7473877,39398457.1004833
0.0325000,0.0325000,0.0325000,inf,nan,303591.9379495,1525843.2682597,982404.1795711,6090563.4001488,97017.8201070,4289760.2311363,1525796.9270807,1525889.6094386,1798723.2514525,1137612.4709788,31467490.0799644,1525843.2682597,982404.1795711,6090563.4001488,97017.8201070,4289760.2311363,1525796.9270807,1525889.6094386,1798723.2514525,1137612.4709788,31467490.0799644
0.0350000,0.0350000,0.0350000,inf,nan,348377.8886095,1232139.0090368,793177.7402449,4919617.2907426,78250.6743764,3464956.9992550,1232091.3714309,1232186.6466427,1452493.2741644,918637.4064870,25417059.1836038,1232139.0090368,793177.7402449,4919617.2907426,78250.6743764,3464956.9992550,1232091.3714309,1232186.6466427,1452493.2741644,918637.4064870,25417059.1836038
0.0375000,0.0375000,0.0375000,inf,nan,429428.8777784,1006451.3078766,647764.1459562,4019972.7815422,63825.9644360,2831249.5200626,1006402.4440820,1006500.1716711,1186443.8547461,750372.9793815,20768421.1255820,1006451.3078766,647764.1459562,4019972.7815422,63825.9644360,2831249.5200626,1006402.4440820,1006500.1716711,1186443.8547461,750372.9793815,20768421.1255820
0.0400000,0.0400000,0.0400000,inf,nan,558937.1844741,831946.9568785,535318.4116555,3324512.4522472,52667.5240715,2341361.4236391,831896.9330048,831996.9807521,980731.3545507,620268.9706245,17174775.7659967,831946.9568785,535318.4116555,3324512.4522472,52667.5240715,2341361.4236391,831896.9330048,831996.9807521,980731.3545507,620268.9706245,17174775.7659967
0.0425000,0.0425000,0.0425000,inf,nan,757370.0985495,696356.8991497,447935.9073010,2784319.5006293,43990.9075146,1960836.4319179,696305.7778033,696408.0204960,820892.5332406,519178.0238532,14383365.7357112,696356.8991497,447935.9073010,2784319.5006293,43990.9075146,1960836.4319179,696305.7778033,696408.0204960,820892.5332406,519178.0238532,14383365.7357112
0.0450000,0.0450000,0.0450000,inf,nan,1058058.4368979,577932.3745514,371856.4186338,2309046.1767026,36587.1698414,1626190.0345989,577877.5023206,577987.2467823,681289.1084538,430885.0655559,11928757.3369538,577932.3745514,371856.4186338,2309046.1767026,36587.1698414,1626190.0345989,577877.5023206,577987.2467823,681289.1084538,430885.0655559,11928757.3369538
