# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,6548342.9227722,7372681.7401191,4749205.9844746,29404124.4839210,470707.5538727,20711401.9215568,7372638.9713188,7372724.5089193,8691203.3151591,5496799.6167018,151929883.2673134,7372681.7401191,4749205.9844746,29404124.4839210,470707.5538727,20711401.9215568,7372638.9713188,7372724.5089193,8691203.3151591,5496799.6167018,151929883.2673134
0.0025000,0.0025000,0.0025000,inf,nan,5655690.9148985,5423009.6667208,3493177.4916122,21629400.3596811,346118.7839569,15235059.3285554,5422965.3260454,5423054.0073961,6392854.2225101,4043196.0185114,111757741.1376254,5423009.6667208,3493177.4916122,21629400.3596811,346118.7839569,15235059.3285554,5422965.3260454,5423054.0073961,6392854.2225101,4043196.0185114,111757741.1376254
0.0050000,0.0050000,0.0050000,inf,nan,7610028.1383861,4023984.3445495,2591897.1456863,16050417.0117936,256728.1629047,11305349.7067870,4023938.5351245,4024030.1539745,4743628.8867845,3000134.3313616,82931051.2000648,4023984.3445495,2591897.1456863,16050417.0117936,256728.1629047,11305349.7067870,4023938.5351245,4024030.1539745,4743628.8867845,3000134.3313616,82931051.2000648
0.0075000,0.0075000,0.0075000,inf,nan,11044580.1960492,3011527.5661659,1939657.8753094,12012917.8412948,192045.7893614,8461428.1198614,3011480.3856024,3011574.7467294,3550105.5503762,2245283.8946389,62069246.8979421,3011527.5661659,1939657.8753094,12012917.8412948,192045.7893614,8461428.1198614,3011480.3856024,3011574.7467294,3550105.5503762,2245283.8946389,62069246.8979421
0.0100000,0.0100000,0.0100000,inf,nan,6973477.3662737,2272828.3290746,1463781.6629950,9067069.9007730,144859.6979468,6386441.5535876,2272779.8702880,2272876.7878612,2679298.2261732,1694536.9851113,46848026.6155900,2272828.3290746,1463781.6629950,9067069.9007730,144859.6979468,6386441.5535876,2272779.8702880,2272876.7878612,2679298.2261732,1694536.9851113,46848026.6155900
0.0125000,0.0125000,0.0125000,inf,nan,4530958.2366743,1729621.1921613,1113846.5238059,6900788.2971593,110166.6459110,4860563.9429714,1729571.5441197,1729670.8402029,2038944.5752800,1289541.7761459,35654838.1087470,1729621.1921613,1113846.5238059,6900788.2971593,110166.6459110,4860563.9429714,1729571.5441197,1729670.8402029,2038944.5752800,1289541.7761459,35654838.1087470
0.0150000,0.0150000,0.0150000,inf,nan,3036872.0883617,1327138.4248934,854568.8708680,5295684.0612794,84465.7057561,3729966.7262575,1327087.6733021,1327189.1764846,1564482.2718093,989465.4675744,27361259.3612777,1327138.4248934,854568.8708680,5295684.0612794,84465.7057561,3729966.7262575,1327087.6733021,1327189.1764846,1564482.2718093,989465.4675744,27361259.3612777
0.0175000,0.0175000,0.0175000,inf,nan,2116350.5680875,1026739.1198586,661054.7917549,4097673.4282382,65286.9753018,2886116.6087864,1026687.3477878,1026790.8919293,1210359.9147322,765498.8238242,21171135.5742933,1026739.1198586,661054.7917549,4097673.4282382,65286.9753018,2886116.6087864,1026687.3477878,1026790.8919293,1210359.9147322,765498.8238242,21171135.5742933
0.0200000,0.0200000,0.0200000,inf,nan,1562387.6437023,800945.4416110,515602.1384366,3197185.2786632,50874.2060059,2251834.0821570,800892.7300700,800998.1531521,944185.5654112,597155.3841107,16518310.2539073,800945.4416110,515602.1384366,3197185.2786632,50874.2060059,2251834.0821570,800892.7300700,800998.1531521,944185.5654112,597155.3841107,16518310.2539073
0.0225000,0.0225000,0.0225000,inf,nan,1269946.4342755,630070.0167698,405527.7191854,2515713.0750002,39969.1711897,1771820.8801305,630016.4452323,630123.5883073,742750.9841817,469756.9688692,12997138.5657336,630070.0167698,405527.7191854,2515713.0750002,39969.1711897,1771820.8801305,630016.4452323,630123.5883073,742750.9841817,469756.9688692,12997138.5657336
