# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2587564.3920590,2902690.5642685,1870123.4606548,11570050.1800615,185496.4923919,8149848.5075084,2902625.4754100,2902755.6531271,3421804.2693708,2164139.0397000,59784278.0070171,2902690.5642685,1870123.4606548,11570050.1800615,185496.4923919,8149848.5075084,2902625.4754100,2902755.6531271,3421804.2693708,2164139.0397000,59784278.0070171
0.0025000,0.0025000,0.0025000,inf,nan,2214827.0593008,2252532.8066159,1451275.5275477,8977496.1976848,143958.6151721,6323706.4652445,2252467.8237655,2252597.7894663,2655373.0767780,1679405.3920215,46388460.2414182,2252532.8066159,1451275.5275477,8977496.1976848,143958.6151721,6323706.4652445,2252467.8237655,2252597.7894663,2655373.0767780,1679405.3920215,46388460.2414182
0.0050000,0.0050000,0.0050000,inf,nan,2349075.2752886,1769207.5023389,1139903.0656662,7050258.9651585,113080.3710665,4966197.1537449,1769142.8639376,1769272.1407402,2085610.4537728,1319055.8691559,36430331.9153792,1769207.5023389,1139903.0656662,7050258.9651585,113080.3710665,4966197.1537449,1769142.8639376,1769272.1407402,2085610.4537728,1319055.8691559,36430331.9153792
0.0075000,0.0075000,0.0075000,inf,nan,3027810.7512022,1406412.1693615,906176.5512835,5603699.2389169,89902.2737900,3947264.8451451,1406348.1030178,1406476.2357051,1657933.2378230,1048569.0480037,28955859.0035888,1406412.1693615,906176.5512835,5603699.2389169,89902.2737900,3947264.8451451,1406348.1030178,1406476.2357051,1657933.2378230,1048569.0480037,28955859.0035888
0.0100000,0.0100000,0.0100000,inf,nan,4390088.8337341,1131372.3528315,728981.8588165,4507120.4099658,72329.7051155,3174849.8953158,1131309.0753772,1131435.6302858,1333705.6298120,843509.5036790,23289730.9264648,1131372.3528315,728981.8588165,4507120.4099658,72329.7051155,3174849.8953158,1131309.0753772,1131435.6302858,1333705.6298120,843509.5036790,23289730.9264648
0.0125000,0.0125000,0.0125000,inf,nan,4904607.9592605,920719.4547429,593264.5360042,3667331.7686255,58869.3495723,2583311.0336473,920657.1722693,920781.7372165,1085379.8196453,686454.4712924,18950431.2705869,920719.4547429,593264.5360042,3667331.7686255,58869.3495723,2583311.0336473,920657.1722693,920781.7372165,1085379.8196453,686454.4712924,18950431.2705869
0.0150000,0.0150000,0.0150000,inf,nan,3224946.1001541,757675.0943326,488215.8189433,3017421.4130199,48449.1702867,2125517.2227991,757614.0022150,757736.1864502,893176.8010334,564894.6088977,15592226.9526865,757675.0943326,488215.8189433,3017421.4130199,48449.1702867,2125517.2227991,757614.0022150,757736.1864502,893176.8010334,564894.6088977,15592226.9526865
0.0175000,0.0175000,0.0175000,inf,nan,2286594.6036588,630111.9919081,406023.3517864,2509024.1998514,40294.4299832,1767401.3569705,630052.2748262,630171.7089900,742800.4661035,469788.2639843,12965216.4099721,630111.9919081,406023.3517864,2509024.1998514,40294.4299832,1767401.3569705,630052.2748262,630171.7089900,742800.4661035,469788.2639843,12965216.4099721
0.0200000,0.0200000,0.0200000,inf,nan,1800210.8966608,529207.9963341,341004.0419656,2106954.7929015,33841.6372392,1484179.8881302,529149.8282938,529266.1643745,623850.9207741,394557.9660079,10887598.3469940,529207.9963341,341004.0419656,2106954.7929015,33841.6372392,1484179.8881302,529149.8282938,529266.1643745,623850.9207741,394557.9660079,10887598.3469940
0.0225000,0.0225000,0.0225000,inf,nan,1626098.7184896,448504.8357106,288997.6600656,1785454.5024114,28678.3701594,1257709.1746089,448448.3800716,448561.2913497,528714.9035312,334388.6656070,9226279.0063596,448504.8357106,288997.6600656,1785454.5024114,28678.3701594,1257709.1746089,448448.3800716,448561.2913497,528714.9035312,334388.6656070,9226279.0063596
0.0250000,0.0250000,0.0250000,inf,nan,1576779.9916414,383245.2319241,246939.7767886,1525548.0698264,24500.8980294,1074623.6533259,383190.6414375,383299.8224106,451784.3503392,285733.5116583,7883214.5735569,383245.2319241,246939.7767886,1525548.0698264,24500.8980294,1074623.6533259,383190.6414375,383299.8224106,451784.3503392,285733.5116583,7883214.5735569
0.0275000,0.0275000,0.0275000,inf,nan,1211224.1751237,329902.9370856,212558.9906872,1313169.7057816,21084.1378425,925015.8589359,329850.3539442,329955.5202271,388902.3833590,245963.4637765,6785728.3463215,329902.9370856,212558.9906872,1313169.7057816,21084.1378425,925015.8589359,329850.3539442,329955.5202271,388902.3833590,245963.4637765,6785728.3463215
0.0300000,0.0300000,0.0300000,inf,nan,1021355.6996577,285847.4554219,184160.9276406,1137826.1687489,18260.2221519,801494.7239938,285797.0113237,285897.8995200,336968.0721024,213117.3213199,5879602.8170243,285847.4554219,184160.9276406,1137826.1687489,18260.2221519,801494.7239938,285797.0113237,285897.8995200,336968.0721024,213117.3213199,5879602.8170243
0.0325000,0.0325000,0.0325000,inf,nan,969057.6969884,249103.4506773,160473.2419801,991637.3882941,15903.1207351,698509.8143012,249055.2669059,249151.6344486,293652.8135431,185722.3464226,5124122.5456288,249103.4506773,160473.2419801,991637.3882941,15903.1207351,698509.8143012,249055.2669059,249151.6344486,293652.8135431,185722.3464226,5124122.5456288
0.0350000,0.0350000,0.0350000,inf,nan,1044278.4143393,218177.1599764,140533.7869284,868644.2655899,13917.5463401,611863.7588516,218131.3474971,218222.9724556,257195.7020415,162664.8445714,4488497.5505548,218177.1599764,140533.7869284,868644.2655899,13917.5463401,611863.7588516,218131.3474971,218222.9724556,257195.7020415,162664.8445714,4488497.5505548
0.0375000,0.0375000,0.0375000,inf,nan,1059286.4946035,191930.5230239,123609.5259548,764306.7302102,12230.9110885,538358.6927423,191887.1825960,191973.8634517,226255.1479617,143096.3199795,3949269.7634302,191930.5230239,123609.5259548,764306.7302102,12230.9110885,538358.6927423,191887.1825960,191973.8634517,226255.1479617,143096.3199795,3949269.7634302
0.0400000,0.0400000,0.0400000,inf,nan,831233.2076591,169489.4883967,109137.4629454,675138.0715065,10787.4679267,475538.6893808,169448.7107031,169530.2660902,199800.7855706,126365.1121388,3488423.6217823,169489.4883967,109137.4629454,675138.0715065,10787.4679267,475538.6893808,169448.7107031,169530.2660902,199800.7855706,126365.1121388,3488423.6217823
