# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,182802011.5119918,3007342.4586541,1924242.1818545,12181553.5897202,183218.6823684,8572026.5444871,3007322.9807615,3007361.9365467,3545171.9832478,2242163.6328159,62866955.3702349,3007342.4586541,1924242.1818545,12181553.5897202,183218.6823684,8572026.5444871,3007322.9807615,3007361.9365467,3545171.9832478,2242163.6328159,62866955.3702349
0.0025000,0.0025000,0.0025000,inf,nan,99728707.2770338,2914613.5288841,1865264.7397843,11800583.5288716,177628.6067784,8304181.1422091,2914594.2916847,2914632.7660835,3435859.5227028,2173028.3624240,60902981.9429374,2914613.5288841,1865264.7397843,11800583.5288716,177628.6067784,8304181.1422091,2914594.2916847,2914632.7660835,3435859.5227028,2173028.3624240,60902981.9429374
0.0050000,0.0050000,0.0050000,inf,nan,56564780.4384428,2887667.2552300,1848008.0604597,11691639.7046902,175987.0881472,8227509.4632725,2887647.9385249,2887686.5719350,3404094.2097313,2152938.2145084,60340659.9368468,2887667.2552300,1848008.0604597,11691639.7046902,175987.0881472,8227509.4632725,2887647.9385249,2887686.5719350,3404094.2097313,2152938.2145084,60340659.9368468
0.0075000,0.0075000,0.0075000,inf,nan,33214225.5338097,2850300.1243863,1823776.2485621,11544845.4459540,173648.7976059,8124145.3582174,2850281.2098030,2850319.0389697,3360044.3859475,2125078.6597712,59582242.6316481,2850300.1243863,1823776.2485621,11544845.4459540,173648.7976059,8124145.3582174,2850281.2098030,2850319.0389697,3360044.3859475,2125078.6597712,59582242.6316481
0.0100000,0.0100000,0.0100000,inf,nan,20130133.7332374,2786898.4933266,1783508.5935231,11283732.8234212,169848.3352439,7940458.1851527,2786879.0752878,2786917.9113653,3285304.0831002,2077808.7417696,58235417.8398385,2786898.4933266,1783508.5935231,11283732.8234212,169848.3352439,7940458.1851527,2786879.0752878,2786917.9113653,3285304.0831002,2077808.7417696,58235417.8398385
0.0125000,0.0125000,0.0125000,inf,nan,12572975.9303752,2717549.6093588,1739205.2506547,11001749.0759962,165776.4626136,7742077.5528100,2717530.2766157,2717568.9421019,3203552.9277556,2026104.7713217,56780581.4321990,2717549.6093588,1739205.2506547,11001749.0759962,165776.4626136,7742077.5528100,2717530.2766157,2717568.9421019,3203552.9277556,2026104.7713217,56780581.4321990
0.0150000,0.0150000,0.0150000,inf,nan,8097267.0809948,2643459.6087168,1691861.9692700,10700654.8631052,161313.0810652,7530244.9354681,2643440.3887254,2643478.8287082,3116212.7601072,1970865.9991238,55227081.7500165,2643459.6087168,1691861.9692700,10700654.8631052,161313.0810652,7530244.9354681,2643440.3887254,2643478.8287082,3116212.7601072,1970865.9991238,55227081.7500165
0.0175000,0.0175000,0.0175000,inf,nan,5398420.4500931,2565013.6559150,1641724.2614299,10382024.5170888,156565.4622081,7306067.5405050,2564994.5752742,2565032.7365558,3023737.6270302,1912379.5896337,53583037.9656372,2565013.6559150,1641724.2614299,10382024.5170888,156565.4622081,7306067.5405050,2564994.5752742,2565032.7365558,3023737.6270302,1912379.5896337,53583037.9656372
0.0200000,0.0200000,0.0200000,inf,nan,3761371.6298295,2482568.0689365,1589019.3802267,10047312.5267184,151569.0928449,7070568.3758155,2482549.1531261,2482586.9847468,2926547.5699891,1850911.2003993,51855951.9562117,2482568.0689365,1589019.3802267,10047312.5267184,151569.0928449,7070568.3758155,2482549.1531261,2482586.9847468,2926547.5699891,1850911.2003993,51855951.9562117
0.0225000,0.0225000,0.0225000,inf,nan,2787460.4300121,2396467.8307372,1533967.5408845,9692671.0711791,146344.6732663,6821278.9532862,2396449.1038859,2396486.5575886,2825049.2682788,1786718.0379906,50028121.3227046,2396467.8307372,1533967.5408845,9692671.0711791,146344.6732663,6821278.9532862,2396449.1038859,2396486.5575886,2825049.2682788,1786718.0379906,50028121.3227046
