# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0250000,0.0250000,0.0250000,inf,nan,2297910.1537114,172790787.5083183,110701327.1307021,697976513.0982794,10634935.3346443,491241928.4157152,172790637.5039676,172790937.5126689,203692485.0627002,128826439.0115916,3602887926.9411621,172790787.5083183,110701327.1307021,697976513.0982794,10634935.3346443,491241928.4157152,172790637.5039676,172790937.5126689,203692485.0627002,128826439.0115916,3602887926.9411621
0.0275000,0.0275000,0.0275000,inf,nan,1570534.3442074,114876605.1589002,73597832.9898241,464030257.1083353,7070397.7744192,326588764.5848653,114876460.8372434,114876749.4805569,135420999.6829634,85647760.4030209,2395282027.0490026,114876605.1589002,73597832.9898241,464030257.1083353,7070397.7744192,326588764.5848653,114876460.8372434,114876749.4805569,135420999.6829634,85647760.4030209,2395282027.0490026
0.0300000,0.0300000,0.0300000,inf,nan,1102613.6496243,77498909.8380366,49651423.8871196,313040545.6805955,4769958.6422510,220321102.2186011,77498770.9020843,77499048.7739889,91358722.0834899,57780329.1812303,1615889516.9973085,77498909.8380366,49651423.8871196,313040545.6805955,4769958.6422510,220321102.2186011,77498770.9020843,77499048.7739889,91358722.0834899,57780329.1812303,1615889516.9973085
0.0325000,0.0325000,0.0325000,inf,nan,786481.3323490,53034189.6116589,33977935.0609993,214212646.1368822,3264342.6966388,150765345.4045674,53034055.7955436,53034323.4277742,62518760.5836057,39540335.9869903,1105750987.7954795,53034189.6116589,33977935.0609993,214212646.1368822,3264342.6966388,150765345.4045674,53034055.7955436,53034323.4277742,62518760.5836057,39540335.9869903,1105750987.7954795
0.0350000,0.0350000,0.0350000,inf,nan,581740.5987390,36809607.4394283,23583616.2310927,148670889.7675756,2265910.2380481,104636637.6367661,36809478.5044075,36809736.3744491,43392593.5614979,27443885.8472582,767432080.4414055,36809607.4394283,23583616.2310927,148670889.7675756,2265910.2380481,104636637.6367661,36809478.5044075,36809736.3744491,43392593.5614979,27443885.8472582,767432080.4414055
0.0375000,0.0375000,0.0375000,inf,nan,451953.5352727,25916404.7262057,16604911.7330976,104665500.5080688,1595612.5068775,73665386.3865857,25916280.4572509,25916528.9951606,30551263.5175496,19322315.6222929,540281598.0917689,25916404.7262057,16604911.7330976,104665500.5080688,1595612.5068775,73665386.3865857,25916280.4572509,25916528.9951606,30551263.5175496,19322315.6222929,540281598.0917689
0.0400000,0.0400000,0.0400000,inf,nan,375299.5382214,18517484.2411645,11864848.0552144,74775623.5727518,1140368.0552134,52628730.5427330,18517364.4440368,18517604.0382922,21829128.9517423,13805953.3650059,385993810.4610024,18517484.2411645,11864848.0552144,74775623.5727518,1140368.0552134,52628730.5427330,18517364.4440368,18517604.0382922,21829128.9517423,13805953.3650059,385993810.4610024
0.0425000,0.0425000,0.0425000,inf,nan,339399.2540084,13436637.1663429,8609863.1138716,54250034.8286832,827776.6578868,38182717.4117505,13436521.6650744,13436752.6676114,15839629.2693930,10017861.1567901,280043356.5681705,13436637.1663429,8609863.1138716,54250034.8286832,827776.6578868,38182717.4117505,13436521.6650744,13436752.6676114,15839629.2693930,10017861.1567901,280043356.5681705
0.0450000,0.0450000,0.0450000,inf,nan,338517.4182384,9911041.8671433,6351239.2368633,40007374.8262742,610883.9064610,28158658.8650880,9910930.5018578,9911153.2324289,11683520.7281042,7389307.3181196,206524550.0234215,9911041.8671433,6351239.2368633,40007374.8262742,610883.9064610,28158658.8650880,9910930.5018578,9911153.2324289,11683520.7281042,7389307.3181196,206524550.0234215
0.0475000,0.0475000,0.0475000,inf,nan,372295.4053227,7439941.5712982,4768155.2931268,30024891.2401117,458866.3483024,21132923.0406735,7439834.1963180,7440048.9462783,8770491.8140156,5546946.0664302,154996127.0169930,7439941.5712982,4768155.2931268,30024891.2401117,458866.3483024,21132923.0406735,7439834.1963180,7440048.9462783,8770491.8140156,5546946.0664302,154996127.0169930
0.0500000,0.0500000,0.0500000,inf,nan,445640.4781746,5659422.7691086,3627069.7228644,22838233.7693734,349062.5582794,16074640.5105092,5659318.7348002,5659526.8034170,6671547.1610700,4219456.9092423,117897033.1697449,5659422.7691086,3627069.7228644,22838233.7693734,349062.5582794,16074640.5105092,5659318.7348002,5659526.8034170,6671547.1610700,4219456.9092423,117897033.1697449
0.0525000,0.0525000,0.0525000,inf,nan,569732.8556522,4375082.7312577,2802327.6592877,17657386.5216679,268767.1608077,12428276.0998735,4374974.1851809,4375191.2773345,5157517.2885990,3261900.3407338,91153638.8128760,4375082.7312577,2802327.6592877,17657386.5216679,268767.1608077,12428276.0998735,4374974.1851809,4375191.2773345,5157517.2885990,3261900.3407338,91153638.8128760
0.0550000,0.0550000,0.0550000,inf,nan,626752.3461394,3321207.1266240,2127139.3494703,13421062.5452836,203920.1143073,9445525.5290474,3321102.1671440,3321312.0861040,3915167.8326452,2476169.5545967,69275464.7075831,3321207.1266240,2127139.3494703,13421062.5452836,203920.1143073,9445525.5290474,3321102.1671440,3321312.0861040,3915167.8326452,2476169.5545967,69275464.7075831
0.0575000,0.0575000,0.0575000,inf,nan,668398.4107338,2550824.9544972,1633567.0196143,10309635.8395457,156513.7761469,7255654.0202864,2550723.5014908,2550926.4075036,3007011.4352392,1901801.0171055,53214370.8014317,2550824.9544972,1633567.0196143,10309635.8395457,156513.7761469,7255654.0202864,2550723.5014908,2550926.4075036,3007011.4352392,1901801.0171055,53214370.8014317
0.0600000,0.0600000,0.0600000,inf,nan,789528.5516274,1982354.1994701,1269344.6762524,8013924.6017454,121527.7211415,5639885.7582051,1982256.1789882,1982452.2199521,2336876.0510170,1477970.1861427,41363882.4009952,1982354.1994701,1269344.6762524,8013924.6017454,121527.7211415,5639885.7582051,1982256.1789882,1982452.2199521,2336876.0510170,1477970.1861427,41363882.4009952
0.0625000,0.0625000,0.0625000,inf,nan,1010710.6471110,1558906.1711963,998026.3688469,6304120.2165287,95461.2736196,4436479.8174441,1558811.5144727,1559000.8279200,1837699.0843640,1162262.9521192,32537752.8979805,1558906.1711963,998026.3688469,6304120.2165287,95461.2736196,4436479.8174441,1558811.5144727,1559000.8279200,1837699.0843640,1162262.9521192,32537752.8979805
0.0650000,0.0650000,0.0650000,inf,nan,1371511.9634725,1240489.8343689,793991.7771644,5018673.4847022,75853.6855757,3531736.7477759,1240398.4769367,1240581.1918011,1462337.5511004,924863.4738940,25902083.3734156,1240489.8343689,793991.7771644,5018673.4847022,75853.6855757,3531736.7477759,1240398.4769367,1240581.1918011,1462337.5511004,924863.4738940,25902083.3734156
0.0675000,0.0675000,0.0675000,inf,nan,1818649.7045393,998774.4624093,639090.8370683,4043138.1648533,60961.7887500,2845108.4972556,998686.3433137,998862.5815049,1177394.0914270,744649.4065067,20866115.1947696,998774.4624093,639090.8370683,4043138.1648533,60961.7887500,2845108.4972556,998686.3433137,998862.5815049,1177394.0914270,744649.4065067,20866115.1947696
0.0700000,0.0700000,0.0700000,inf,nan,2547174.6667502,813539.8067465,520369.5038228,3295831.1891028,49541.5177624,2319105.9670682,813454.8678448,813624.7456481,959032.2917282,606545.2783024,17008209.6044829,813539.8067465,520369.5038228,3295831.1891028,49541.5177624,2319105.9670682,813454.8678448,813624.7456481,959032.2917282,606545.2783024,17008209.6044829
0.0725000,0.0725000,0.0725000,inf,nan,3748845.0480316,670249.6757929,428515.2472824,2718030.8715007,40698.5809229,1912400.4428725,670167.8611338,670331.4904520,790116.3253171,499713.4408969,14025251.9708447,670249.6757929,428515.2472824,2718030.8715007,40698.5809229,1912400.4428725,670167.8611338,670331.4904520,790116.3253171,499713.4408969,14025251.9708447
0.0750000,0.0750000,0.0750000,inf,nan,5726152.4277941,558380.0143811,356785.9301288,2267222.9144778,33785.5708581,1595070.0912078,558301.2696549,558458.7591074,658240.0276008,416307.5468621,11697788.4641953,558380.0143811,356785.9301288,2267222.9144778,33785.5708581,1595070.0912078,558301.2696549,558458.7591074,658240.0276008,416307.5468621,11697788.4641953
0.0775000,0.0775000,0.0775000,inf,nan,9023908.6035330,470258.0197172,300266.0893805,1912410.7493347,28330.5289254,1345299.3507645,470182.2917719,470333.7476624,554358.4009202,350607.0373913,9865818.6146357,470258.0197172,300266.0893805,1912410.7493347,28330.5289254,1345299.3507645,470182.2917719,470333.7476624,554358.4009202,350607.0373913,9865818.6146357
0.0800000,0.0800000,0.0800000,inf,nan,10638649.4664423,400250.2055611,255346.7763067,1630835.4606366,23986.9864430,1147070.3998946,400177.4419784,400322.9691437,471830.4731013,298411.7928950,8411863.9958922,400250.2055611,255346.7763067,1630835.4606366,23986.9864430,1147070.3998946,400177.4419784,400322.9691437,471830.4731013,298411.7928950,8411863.9958922
0.0825000,0.0825000,0.0825000,inf,nan,7076912.2408418,344190.5907348,219359.2347096,1403552.7321643,20498.7843958,987319.8878334,344120.7394597,344260.4420100,405745.2238801,256615.8114392,7240564.3489786,344190.5907348,219359.2347096,1403552.7321643,20498.7843958,987319.8878334,344120.7394597,344260.4420100,405745.2238801,256615.8114392,7240564.3489786
0.0850000,0.0850000,0.0850000,inf,nan,5145296.5588876,293224.2643232,187044.9972669,1194511.3906891,17563.1861479,840168.7983204,293154.9337008,293293.5949456,345664.1406753,218617.1979958,6161273.5398837,293224.2643232,187044.9972669,1194511.3906891,17563.1861479,840168.7983204,293154.9337008,293293.5949456,345664.1406753,218617.1979958,6161273.5398837
0.0875000,0.0875000,0.0875000,inf,nan,4469762.3336015,251208.6434842,160096.5542701,1025399.1989848,14962.6826004,721120.4952684,251141.9827902,251275.3041782,296134.4965111,187291.9005444,5288096.0195670,251208.6434842,160096.5542701,1025399.1989848,14962.6826004,721120.4952684,251141.9827902,251275.3041782,296134.4965111,187291.9005444,5288096.0195670
0.0900000,0.0900000,0.0900000,inf,nan,3503897.2472619,216942.7710849,138113.4808386,887580.3057769,12838.9254896,624097.2257417,216878.7203940,217006.8217759,255740.5565187,161744.5297356,4576456.4591187,216942.7710849,138113.4808386,887580.3057769,12838.9254896,624097.2257417,216878.7203940,217006.8217759,255740.5565187,161744.5297356,4576456.4591187
0.0925000,0.0925000,0.0925000,inf,nan,2902971.6570989,188799.8200194,120053.8931867,774477.8411835,11092.0600763,544470.3693093,188738.3194077,188861.3206311,222564.5537804,140762.1832730,3992407.8251426,188799.8200194,120053.8931867,774477.8411835,11092.0600763,544470.3693093,188738.3194077,188861.3206311,222564.5537804,140762.1832730,3992407.8251426
0.0950000,0.0950000,0.0950000,inf,nan,2758763.9094798,163420.8287784,104230.0612778,665037.3287155,9645.5034746,467762.0659273,163357.1398535,163484.5177033,192646.8141322,121840.5433266,3430337.5348921,163420.8287784,104230.0612778,665037.3287155,9645.5034746,467762.0659273,163357.1398535,163484.5177033,192646.8141322,121840.5433266,3430337.5348921
0.0975000,0.0975000,0.0975000,inf,nan,2391663.5921747,139230.0700968,88734.2998222,567385.9020961,8302.8448244,399033.2397629,139168.6493692,139291.4908243,164129.8091318,103804.8057570,2926256.9796901,139230.0700968,88734.2998222,567385.9020961,8302.8448244,399033.2397629,139168.6493692,139291.4908243,164129.8091318,103804.8057570,2926256.9796901
0.1000000,0.1000000,0.1000000,inf,nan,1510992.6080058,119256.7612865,75941.4840468,486750.5379144,7077.3425046,342281.3795458,119197.5451457,119315.9774273,140584.4976880,88913.4432810,2510020.0456832,119256.7612865,75941.4840468,486750.5379144,7077.3425046,342281.3795458,119197.5451457,119315.9774273,140584.4976880,88913.4432810,2510020.0456832
0.1025000,0.1025000,0.1025000,inf,nan,979366.8429234,102664.8470113,65316.0122097,419753.8848177,6060.2591071,295129.4763470,102607.7726065,102721.9214161,121025.3053295,76543.1238717,2164193.1717377,102664.8470113,65316.0122097,419753.8848177,6060.2591071,295129.4763470,102607.7726065,102721.9214161,121025.3053295,76543.1238717,2164193.1717377
0.1050000,0.1050000,0.1050000,inf,nan,649633.0884568,88801.0742938,56439.3774324,363757.2907397,5211.4291418,255720.4124679,88746.0795207,88856.0690668,104682.1520983,66206.8061998,1875155.7858047,88801.0742938,56439.3774324,363757.2907397,5211.4291418,255720.4124679,88746.0795207,88856.0690668,104682.1520983,66206.8061998,1875155.7858047
0.1075000,0.1075000,0.1075000,inf,nan,440039.8851191,77151.7884772,48982.4904208,316686.2567613,4499.2637977,222594.1153522,77098.8119770,77204.7649775,90949.5219541,57521.5282957,1632199.3235212,77151.7884772,48982.4904208,316686.2567613,4499.2637977,222594.1153522,77098.8119770,77204.7649775,90949.5219541,57521.5282957,1632199.3235212
0.1100000,0.1100000,0.1100000,inf,nan,303805.7935610,67310.5780518,42684.9525407,276899.7155919,3898.7613901,194595.5556229,67259.5592199,67361.5968837,79348.3212391,50184.2847253,1426852.4650768,67310.5780518,42684.9525407,276899.7155919,3898.7613901,194595.5556229,67259.5592199,67361.5968837,79348.3212391,50184.2847253,1426852.4650768
0.1125000,0.1125000,0.1125000,inf,nan,213430.7576883,58953.9180483,37339.4532212,243091.6202118,3390.0099384,170805.4853007,58904.7970524,59003.0390443,69497.1661662,43953.8672025,1252373.1541180,58953.9180483,37339.4532212,243091.6202118,3390.0099384,170805.4853007,58904.7970524,59003.0390443,69497.1661662,43953.8672025,1252373.1541180
0.1150000,0.1150000,0.1150000,inf,nan,152347.1168266,51606.6061656,32779.9624396,210129.7903128,2957.0542136,147753.1677080,51553.7489826,51659.4633485,60835.8698233,38475.9824158,1083551.8650275,51606.6061656,32779.9624396,210129.7903128,2957.0542136,147753.1677080,51553.7489826,51659.4633485,60835.8698233,38475.9824158,1083551.8650275
0.1175000,0.1175000,0.1175000,inf,nan,110346.1700691,44093.7651162,28029.2779716,179726.7761826,2587.0339247,126359.5419784,44042.6214638,44144.9087685,51979.4412758,32874.6851869,926648.9548861,44093.7651162,28029.2779716,179726.7761826,2587.0339247,126359.5419784,44042.6214638,44144.9087685,51979.4412758,32874.6851869,926648.9548861
0.1200000,0.1200000,0.1200000,inf,nan,81005.7421465,37792.9659787,24000.6735996,154217.7529990,2222.3868372,108410.4076272,37743.4810430,37842.4509145,44551.8147646,28177.0417100,795008.9994107,37792.9659787,24000.6735996,154217.7529990,2222.3868372,108410.4076272,37743.4810430,37842.4509145,44551.8147646,28177.0417100,795008.9994107
0.1225000,0.1225000,0.1225000,inf,nan,60207.6439937,32487.9208491,20609.9117626,132729.5397642,1901.0905197,93291.1873456,32440.0411876,32535.8005106,38298.0217157,24221.7957001,684124.4955078,32487.9208491,20609.9117626,132729.5397642,1901.0905197,93291.1873456,32440.0411876,32535.8005106,38298.0217157,24221.7957001,684124.4955078
0.1250000,0.1250000,0.1250000,inf,nan,45263.8807144,28004.6114801,17745.4854510,114559.6797029,1642.9305894,80507.4624329,27958.2850088,28050.9379513,33012.9226671,20879.2055694,590369.2148133,28004.6114801,17745.4854510,114559.6797029,1630.1800307,80507.4624329,27958.2850088,28050.9379513,33012.9226671,20879.2055694,590369.2148133
0.1275000,0.1275000,0.1275000,inf,nan,34390.8479755,24202.3625199,15317.2501595,99140.3743038,1413.7511278,69659.5895120,24157.5385005,24247.1865393,28530.6840553,18044.3889635,510812.0369386,24202.3625199,15317.2501595,99140.3743038,1401.0005692,69659.5895120,24157.5385005,24247.1865393,28530.6840553,18044.3889635,510812.0369386
0.1300000,0.1300000,0.1300000,inf,nan,26386.7751289,20966.9250051,13251.9931526,86010.5396119,1219.2734295,60423.0336766,20923.5540325,21010.2959778,24716.6247692,15632.1660685,443072.7082798,20966.9250051,13251.9931526,86010.5396119,1206.5228708,60423.0336766,20923.5540325,21010.2959778,24716.6247692,15632.1660685,443072.7082798
0.1325000,0.1325000,0.1325000,inf,nan,20430.2702477,18205.0929535,11489.9848113,74794.0570218,1053.7628334,52533.0613145,18163.1269438,18247.0589633,21460.8699803,13573.0459413,385209.5756469,18205.0929535,11489.9848113,74794.0570218,1041.0122747,52533.0613145,18163.1269438,18247.0589633,21460.8699803,13573.0459413,385209.5756469
0.1350000,0.1350000,0.1350000,inf,nan,15952.3765283,15840.4941577,9982.2821478,65182.7685592,912.5205255,45772.7720876,15799.8863356,15881.1019798,18673.3891669,11810.0882804,335631.8099790,15840.4941577,9982.2821478,65182.7685592,899.7699668,45772.7720876,15799.8863356,15881.1019798,18673.3891669,11810.0882804,335631.8099790
0.1375000,0.1375000,0.1375000,inf,nan,12510.0567886,13810.2841561,8688.6108685,56923.1216247,791.6802935,39963.6993874,13770.9890421,13849.5792702,16280.0988395,10296.4385731,293030.4678161,13810.2841561,8688.6108685,56923.1216247,778.9297348,39963.6993874,13770.9890421,13849.5792702,16280.0988395,10296.4385731,293030.4678161
0.1400000,0.1400000,0.1400000,inf,nan,9876.4735665,12062.5378966,7575.6943542,49805.6329519,688.0481589,34958.3949425,12024.5112930,12100.5645001,14219.7877314,8993.3834151,256324.1049473,12062.5378966,7575.6943542,49805.6329519,675.2976002,34958.3949425,12024.5112930,12100.5645001,14219.7877314,8993.3834151,256324.1049473
0.1425000,0.1425000,0.1425000,inf,nan,7854.1434851,10554.1826763,6615.9293616,43656.5397685,598.9752713,30634.5527653,10517.3816530,10590.9836997,12441.6800696,7868.8093878,224615.6799122,10554.1826763,6615.9293616,43656.5397685,586.2247127,30634.5527653,10517.3816530,10590.9836997,12441.6800696,7868.8093878,224615.6799122
0.1450000,0.1450000,0.1450000,inf,nan,6288.2224105,9249.3528177,5786.3318696,38331.1551140,522.2567164,26890.3324783,9213.7356963,9284.9699391,10903.4960013,6895.9763646,197158.2539890,9249.3528177,5786.3318696,38331.1551140,509.5061578,26890.3324783,9213.7356963,9284.9699391,10903.4960013,6895.9763646,197158.2539890
0.1475000,0.1475000,0.1475000,inf,nan,5066.2230236,8118.0743477,5067.6943144,33708.5566385,456.0506006,23640.6211360,8083.6006855,8152.5480098,9569.9010442,6052.5368564,173327.5743191,8118.0743477,5067.6943144,33708.5566385,443.3000419,23640.6211360,8083.6006855,8152.5480098,9569.9010442,6052.5368564,173327.5743191
0.1500000,0.1500000,0.1500000,inf,nan,4105.6195154,7135.2090082,4443.9089409,29687.3232767,398.8130697,20814.0325388,7101.8395807,7168.5784358,8411.2612442,5319.7487053,152600.0659517,7135.2090082,4443.9089409,29687.3232767,386.0625115,20814.0325388,7101.8395807,7168.5784358,8411.2612442,5319.7487053,152600.0659517
0.1525000,0.1525000,0.1525000,inf,nan,3345.3025491,6279.6029252,3901.4222544,26182.0988475,349.2458723,18350.4885357,6247.2997073,6311.9061431,7402.6395938,4681.8403627,134535.0923224,6279.6029252,3901.4222544,26182.0988475,336.4953469,18350.4885357,6247.2997073,6311.9061431,7402.6395938,4681.8403627,134535.0923224
0.1550000,0.1550000,0.1550000,inf,nan,2739.6233015,5533.3974683,3428.7933696,23120.8109461,306.2532117,16199.2615246,5502.1236154,5564.6713212,6522.9836464,4125.4970925,118760.5982555,5533.3974683,3428.7933696,23120.8109461,293.5035237,16199.2615246,5502.1236154,5564.6713212,6522.9836464,4125.4970925,118760.5982555
0.1575000,0.1575000,0.1575000,inf,nan,2254.1986525,4881.4691817,3016.3350443,20263.5032691,268.9003683,14199.2984103,4851.1890090,4911.7493544,5754.4652855,3639.4434037,104117.7010774,4881.4691817,3016.3350443,20263.5032691,256.1607067,14199.2984103,4851.1890090,4911.7493544,5754.4652855,3639.4434037,104117.7010774
0.1600000,0.1600000,0.1600000,inf,nan,1862.9274681,4269.8424058,2638.9128398,17663.1292261,236.3564849,12371.2997406,4236.4915092,4303.1933023,5033.4559093,3183.4370351,90712.0057762,4269.8424058,2638.9128398,17663.1292261,223.6810836,12371.2997406,4236.4915092,4303.1933023,5033.4559093,3183.4370351,90712.0057762
0.1625000,0.1625000,0.1625000,inf,nan,1545.8483717,3720.5570230,2290.6276301,15422.8121433,207.8321742,10796.6312256,3688.1655175,3752.9485286,4385.9369864,2773.9101102,79164.2358709,3720.5570230,2290.6276301,15422.8121433,195.3962869,10796.6312256,3688.1655175,3752.9485286,4385.9369864,2773.9101102,79164.2358709
0.1650000,0.1650000,0.1650000,inf,nan,1287.5879654,3246.8259119,1990.5909458,13488.7500341,182.6304427,9437.4285036,3215.3623531,3278.2894708,3827.4843706,2420.7136639,69196.6857279,3246.8259119,1990.5909458,13488.7500341,170.7364147,9437.4285036,3215.3623531,3278.2894708,3827.4843706,2420.7136639,69196.6857279
0.1675000,0.1675000,0.1675000,inf,nan,1076.2272316,2837.4816352,1745.2694904,11815.7997764,160.3179887,8261.9215374,2806.9156297,2868.0476408,3344.9334536,2115.5216670,60576.3472692,2837.4816352,1731.6545079,11815.7997764,148.5166510,8261.9215374,2806.9156297,2868.0476408,3344.9334536,2115.5216670,60576.3472692
0.1700000,0.1700000,0.1700000,inf,nan,902.4667524,2483.1306776,1521.4213758,10365.9821148,140.6842805,7243.3823922,2453.4328519,2512.8285032,2927.2107949,1851.3306606,53107.1926659,2483.1306776,1507.8063933,10365.9821148,128.2223195,7243.3823922,2453.4328519,2512.8285032,2927.2107949,1851.3306606,53107.1926659
0.1725000,0.1725000,0.1725000,inf,nan,759.0072636,2175.8514197,1327.5925102,9107.2621058,123.5340305,6359.2668750,2146.9933898,2204.7094496,2564.9780825,1635.8495603,46623.8788687,2175.8514197,1313.9775276,9107.2621058,110.7328845,6359.2668750,2146.9933898,2204.7094496,2564.9780825,1622.2345778,46623.8788687
0.1750000,0.1750000,0.1750000,inf,nan,640.0866404,1908.9469863,1159.4983169,8012.5511782,108.6199818,5590.5121510,1880.9013272,1936.9926454,2250.3407798,1436.8554576,40986.5961148,1908.9469863,1145.8833344,8012.5511782,95.6418153,5590.5121510,1880.9013272,1936.9926454,2250.3407798,1423.2404751,40986.5961148
0.1775000,0.1775000,0.1775000,1690.3573682,-0.3929699,541.1313999,1690.3573682,1013.5087435,7058.8880657,95.6753040,4920.9602556,1663.0975849,1717.6171514,1976.6089863,1263.7322706,36076.8397884,1676.7423856,999.8937609,7058.8880657,82.6051365,4920.9602556,1649.4826024,1704.0021689,1976.6089863,1250.1172881,36076.8397884
0.1800000,0.1800000,0.1800000,1488.0324963,-0.3820099,458.4926560,1488.0324963,886.5412659,6226.7645709,84.4448716,4336.8835414,1461.5329952,1514.5319975,1751.7155592,1112.8863074,31793.9298994,1474.4175138,872.9262834,6226.7645709,71.3311713,4336.8835414,1447.9180126,1500.9170150,1738.1005766,1099.2713249,31793.9298994
