# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,299407646.6558374,4865207.5162382,3115049.2561215,19674963.8808726,297932.6951338,13846361.0210142,4865096.7166006,4865318.3158757,5735295.4032956,3627319.3056616,101551087.5758735,4865207.5162382,3115049.2561215,19674963.8808726,297932.6951338,13846361.0210142,4865096.7166006,4865318.3158757,5735295.4032956,3627319.3056616,101551087.5758735
0.0025000,0.0025000,0.0025000,inf,nan,154351697.4049954,4216837.8809701,2699427.8577803,17059437.0890390,257890.9395831,12005370.5629364,4216726.5882024,4216949.1737377,4970972.1187536,3143918.8160909,88048553.5751386,4216837.8809701,2699427.8577803,17059437.0890390,257890.9395831,12005370.5629364,4216726.5882024,4216949.1737377,4970972.1187536,3143918.8160909,88048553.5751386
0.0050000,0.0050000,0.0050000,inf,nan,83442491.8475170,3749469.7313663,2399837.5720639,15174086.2923218,229030.4648102,10678330.1914842,3749360.0705046,3749579.3922279,4420020.4088577,2795466.3592838,78315525.1972857,3749469.7313663,2399837.5720639,15174086.2923218,229030.4648102,10678330.1914842,3749360.0705046,3749579.3922279,4420020.4088577,2795466.3592838,78315525.1972857
0.0075000,0.0075000,0.0075000,inf,nan,47137535.7251861,3418796.8394197,2187688.7598736,13842826.4740884,208496.1572218,9741176.9113990,3418686.8840747,3418906.7947647,4030210.3728324,2548928.8455573,71441884.1162526,3418796.8394197,2187688.7598736,13842826.4740884,208496.1572218,9741176.9113990,3418686.8840747,3418906.7947647,4030210.3728324,2548928.8455573,71441884.1162526
0.0100000,0.0100000,0.0100000,inf,nan,27842179.9117910,3198191.7533039,2045969.1960992,12957447.3233577,194678.5711935,9117781.7587574,3198080.9590744,3198302.5475334,3770152.5372476,2384453.8287931,66869329.0758754,3198191.7533039,2045969.1960992,12957447.3233577,194678.5711935,9117781.7587574,3198080.9590744,3198302.5475334,3770152.5372476,2384453.8287931,66869329.0758754
0.0125000,0.0125000,0.0125000,inf,nan,17329919.5299364,3070436.2291862,1963734.2376490,12447124.7272863,186573.5175606,8758354.9513870,3070324.3726574,3070548.0857150,3619549.3681593,2289204.0213613,64232782.9234554,3070436.2291862,1963734.2376490,12447124.7272863,186573.5175606,8758354.9513870,3070324.3726574,3070548.0857150,3619549.3681593,2289204.0213613,64232782.9234554
0.0150000,0.0150000,0.0150000,inf,nan,11604451.6066668,2975179.8071657,1902568.2248591,12064420.7212562,180627.2455236,8488910.5796191,2975067.4911478,2975292.1231836,3507257.4016759,2218184.3459560,62256458.3708450,2975179.8071657,1902568.2248591,12064420.7212562,180627.2455236,8488910.5796191,2975067.4911478,2975292.1231836,3507257.4016759,2218184.3459560,62256458.3708450
0.0175000,0.0175000,0.0175000,inf,nan,8691829.9020918,2860480.9184547,1829344.2249574,11597317.2818907,173740.3410874,8160326.7439314,2860369.2859860,2860592.5509234,3372045.9010375,2132669.0843827,59846820.3047223,2860480.9184547,1829344.2249574,11597317.2818907,173740.3410874,8160326.7439314,2860369.2859860,2860592.5509234,3372045.9010375,2132669.0843827,59846820.3047223
0.0200000,0.0200000,0.0200000,inf,nan,7660684.5228124,2764121.1554494,1767287.2077661,11212875.2964600,167609.1848330,7889537.4556136,2764008.4336192,2764233.8772796,3258453.2733886,2060826.7986278,57860432.1494502,2764121.1554494,1767287.2077661,11212875.2964600,167609.1848330,7889537.4556136,2764008.4336192,2764233.8772796,3258453.2733886,2060826.7986278,57860432.1494502
0.0225000,0.0225000,0.0225000,inf,nan,8197695.0179149,2615447.8543133,1672817.0967050,10600886.0788774,158966.1343314,7459323.1452083,2615337.5179203,2615558.1907062,3083191.4170848,1949981.4680540,54705971.7877620,2615447.8543133,1672817.0967050,10600886.0788774,158966.1343314,7459323.1452083,2615337.5179203,2615558.1907062,3083191.4170848,1949981.4680540,54705971.7877620
0.0250000,0.0250000,0.0250000,inf,nan,10473077.8256664,2472911.4906023,1581382.4726873,10026893.4647947,150127.0735543,7055261.0597069,2472800.6870156,2473022.2941890,2915164.0207475,1843711.6117073,51742349.5930761,2472911.4906023,1581382.4726873,10026893.4647947,150127.0735543,7055261.0597069,2472800.6870156,2473022.2941890,2915164.0207475,1843711.6117073,51742349.5930761
