# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,87056740.3568581,11114065.4382571,7100307.3358020,45190365.6594660,670373.3249699,31792558.9056421,11114184.4997551,11113946.3767591,13101691.5942876,8286237.3278063,233152875.1101175,11114065.4382571,7100307.3358020,45190365.6594660,670373.3249699,31792558.9056421,11114184.4997551,11113946.3767591,13101691.5942876,8286237.3278063,233152875.1101175
0.0025000,0.0025000,0.0025000,inf,nan,49691418.5347225,8357067.9315015,5339556.3272031,33972145.4871630,504326.1538304,23900679.8542999,8357194.6499208,8356941.2130822,9851635.9543960,6230721.6589396,175277855.7126881,8357067.9315015,5339556.3272031,33972145.4871630,504326.1538304,23900679.8542999,8357194.6499208,8356941.2130822,9851635.9543960,6230721.6589396,175277855.7126881
0.0050000,0.0050000,0.0050000,inf,nan,29807798.8287956,6395815.7920280,4087014.1151327,25991784.4218097,386214.0988228,18286596.2119011,6395949.1780699,6395682.4059861,7539635.8305198,4768484.3905315,134107027.0750183,6395815.7920280,4087014.1151327,25991784.4218097,386214.0988228,18286596.2119011,6395949.1780699,6395682.4059861,7539635.8305198,4768484.3905315,134107027.0750183
0.0075000,0.0075000,0.0075000,inf,nan,19072059.0803983,4985316.2385556,3186217.4790328,20252353.2175768,301280.4486091,14248982.6959493,4985455.3615940,4985177.1155172,5876884.2257052,3716867.9396687,104497231.8176823,4985316.2385556,3186217.4790328,20252353.2175768,301280.4486091,14248982.6959493,4985455.3615940,4985177.1155172,5876884.2257052,3716867.9396687,104497231.8176823
0.0100000,0.0100000,0.0100000,inf,nan,13455778.5832326,3960414.2587159,2531693.5465612,16081766.2446608,239579.1019940,11315038.2658400,3960558.2431369,3960270.2742950,4668690.0029133,2952738.8196928,82981193.7057058,3960414.2587159,2531693.5465612,16081766.2446608,239579.1019940,11315038.2658400,3960558.2431369,3960270.2742950,4668690.0029133,2952738.8196928,82981193.7057058
0.0125000,0.0125000,0.0125000,inf,nan,11036917.1503373,3208868.1851122,2051764.0599153,13023228.1217567,194352.3446264,9163416.5752219,3209016.2070907,3208720.1631337,3782738.3293375,2392413.7826254,67202328.8418326,3208868.1851122,2051764.0599153,13023228.1217567,194352.3446264,9163416.5752219,3209016.2070907,3208720.1631337,3782738.3293375,2392413.7826254,67202328.8418326
0.0150000,0.0150000,0.0150000,inf,nan,11050444.3633592,2653889.3422839,1697394.1143725,10764187.7358545,160978.9093905,7574245.9829465,2654040.6269130,2653738.0576547,3128507.7347378,1978642.0238451,55548217.9666080,2653889.3422839,1697394.1143725,10764187.7358545,160978.9093905,7574245.9829465,2654040.6269130,2653738.0576547,3128507.7347378,1978642.0238451,55548217.9666080
0.0175000,0.0175000,0.0175000,inf,nan,13527064.3087995,2242704.8607074,1434887.7652003,9089799.0317977,136284.9892538,6396389.8417925,2242858.6794135,2242551.0420014,2643787.5127903,1672078.0379858,46910510.2472037,2242704.8607074,1434887.7652003,9089799.0317977,136284.9892538,6396389.8417925,2242858.6794135,2242551.0420014,2643787.5127903,1672078.0379858,46910510.2472037
0.0200000,0.0200000,0.0200000,inf,nan,18854165.7019606,1938999.0017930,1241060.7793551,7852162.1591263,118088.9803425,5525808.1324736,1939154.6699815,1938843.3336045,2285767.2616967,1445646.1496016,40526238.7499707,1938999.0017930,1241060.7793551,7852162.1591263,118088.9803425,5525808.1324736,1939154.6699815,1938843.3336045,2285767.2616967,1445646.1496016,40526238.7499707
0.0225000,0.0225000,0.0225000,inf,nan,23721367.2595904,1717881.1326172,1100027.1464881,6949844.2998244,104898.5052124,4891150.7824908,1718038.0075069,1717724.2577276,2025104.9375435,1280788.8206981,35872169.4827355,1717881.1326172,1100027.1464881,6949844.2998244,104898.5052124,4891150.7824908,1718038.0075069,1717724.2577276,2025104.9375435,1280788.8206981,35872169.4827355
