# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,581285789.5303638,4119939.9782938,2638143.6376289,16657608.8315082,252423.9913511,11723064.3958270,4119866.6620695,4120013.2945181,4856745.1111793,3071675.3132428,85978797.3139735,4119939.9782938,2638143.6376289,16657608.8315082,252423.9913511,11723064.3958270,4119866.6620695,4120013.2945181,4856745.1111793,3071675.3132428,85978797.3139735
0.0025000,0.0025000,0.0025000,inf,nan,282282184.1290910,3560293.2321338,2279525.2891064,14398127.4462963,217949.9175999,10132765.0031547,3560219.5367582,3560366.9275095,4197011.8110049,2654423.3378807,74315062.9204527,3560293.2321338,2279525.2891064,14398127.4462963,217949.9175999,10132765.0031547,3560219.5367582,3560366.9275095,4197011.8110049,2654423.3378807,74315062.9204527
0.0050000,0.0050000,0.0050000,inf,nan,139911931.0529355,3145782.1898822,2013859.3183707,12725353.3026681,192387.4973416,8955375.3573545,3145707.5864607,3145856.7933037,3708370.1102540,2345379.1910585,65679677.1800519,3145782.1898822,2013859.3183707,12725353.3026681,192387.4973416,8955375.3573545,3145707.5864607,3145856.7933037,3708370.1102540,2345379.1910585,65679677.1800519
0.0075000,0.0075000,0.0075000,inf,nan,73245654.1361376,2841733.9436736,1818926.2604570,11499314.1839218,173599.2727158,8092377.8702027,2841657.9250022,2841809.9623450,3349946.2397325,2118692.0313342,59350081.6490177,2841733.9436736,1818926.2604570,11499314.1839218,173599.2727158,8092377.8702027,2841657.9250022,2841809.9623450,3349946.2397325,2118692.0313342,59350081.6490177
0.0100000,0.0100000,0.0100000,inf,nan,40427553.3839273,2625491.6295379,1680203.1804523,10628602.4025430,160186.2362063,7479433.9150865,2625413.7091013,2625569.5499744,3095031.4090451,1957469.7364686,54854392.7476199,2625491.6295379,1680203.1804523,10628602.4025430,160186.2362063,7479433.9150865,2625413.7091013,2625569.5499744,3095031.4090451,1957469.7364686,54854392.7476199
0.0125000,0.0125000,0.0125000,inf,nan,23674634.0158286,2483061.7816204,1588715.3324605,10056838.1047111,151281.2217030,7076856.3074804,2482981.4927224,2483142.0705184,2927129.5776584,1851279.2943694,51901524.1629214,2483061.7816204,1588715.3324605,10056838.1047111,151281.2217030,7076856.3074804,2482981.4927224,2483142.0705184,2927129.5776584,1851279.2943694,51901524.1629214
0.0150000,0.0150000,0.0150000,inf,nan,15023643.8969389,2401058.7892538,1535956.0607466,9728343.9645001,146102.8857094,6845648.8718602,2400976.3522670,2401141.2261511,2830461.2683197,1790140.8873559,50205776.3548647,2401058.7892538,1535956.0607466,9728343.9645001,146102.8857094,6845648.8718602,2400976.3522670,2401141.2261511,2830461.2683197,1790140.8873559,50205776.3548647
0.0175000,0.0175000,0.0175000,inf,nan,10790066.3460893,2323571.0061954,1486374.3852937,9410845.2289526,141327.8940820,6622277.7112789,2323491.3934725,2323650.6187219,2739115.6629157,1732368.8538912,48567659.8422778,2323571.0061954,1486374.3852937,9410845.2289526,141327.8940820,6622277.7112789,2323491.3934725,2323650.6187219,2739115.6629157,1732368.8538912,48567659.8422778
0.0200000,0.0200000,0.0200000,inf,nan,8780617.1503691,2219612.7375171,1419902.2838247,8993210.2709676,135065.9209036,6328235.7451385,2219531.3931819,2219694.0815276,2616565.6219369,1654861.4025232,46410912.4136562,2219612.7375171,1419902.2838247,8993210.2709676,135065.9209036,6328235.7451385,2219531.3931819,2219694.0815276,2616565.6219369,1654861.4025232,46410912.4136562
0.0225000,0.0225000,0.0225000,inf,nan,8094876.7837136,2141527.2674030,1369704.6427049,8680361.8833031,130161.7279742,6107931.0363282,2141444.0224246,2141610.5119060,2524515.4398399,1596643.7556312,44794951.7732593,2141527.2674030,1369704.6427049,8680361.8833031,130161.7279742,6107931.0363282,2141444.0224246,2141610.5119060,2524515.4398399,1596643.7556312,44794951.7732593
0.0250000,0.0250000,0.0250000,inf,nan,7794762.9662075,2017851.6154734,1290982.7640264,8173237.7649522,122872.0731676,5751355.7203839,2017772.9848193,2017930.2457270,2378721.7823969,1504435.7504459,42180297.7031577,2017851.6154734,1290982.7640264,8173237.7649522,122872.0731676,5751355.7203839,2017772.9848193,2017930.2457270,2378721.7823969,1504435.7504459,42180297.7031577
0.0275000,0.0275000,0.0275000,inf,nan,5112823.4156789,1900067.1033114,1215473.7662914,7698223.9969299,115601.9148032,5416999.3531980,1899987.5223096,1900146.6837448,2239872.8291041,1416619.9618188,39727987.3229304,1900067.1033114,1215473.7662914,7698223.9969299,115601.9148032,5416999.3531980,1899987.5223096,1900146.6837448,2239872.8291041,1416619.9618188,39727987.3229304
