# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,320378.5055300,7288202.3886115,4673971.6758196,29371886.2787284,451254.9148588,20675337.2137355,7288268.3418155,7288136.4354076,8591615.7775756,5433814.9276355,151642991.6802149,7288202.3886115,4673971.6758196,29371886.2787284,451254.9148588,20675337.2137355,7288268.3418155,7288136.4354076,8591615.7775756,5433814.9276355,151642991.6802149
0.0025000,0.0025000,0.0025000,inf,nan,313473.0858852,5717148.1092958,3667250.9575382,23028490.7277810,354464.6297435,16210660.4683908,5717204.6855234,5717091.5330682,6739596.0319813,4262494.7940988,118897759.3057212,5717148.1092958,3667250.9575382,23028490.7277810,354464.6297435,16210660.4683908,5717204.6855234,5717091.5330682,6739596.0319813,4262494.7940988,118897759.3057212
0.0050000,0.0050000,0.0050000,inf,nan,337828.0613452,4553517.4265941,2921530.9202932,18331186.4952316,282732.8737262,12904504.0751350,4553565.1694465,4553469.6837417,5367863.0312083,3394934.6692867,94649373.6595713,4553517.4265941,2921530.9202932,18331186.4952316,282732.8737262,12904504.0751350,4553565.1694465,4553469.6837417,5367863.0312083,3394934.6692867,94649373.6595713
0.0075000,0.0075000,0.0075000,inf,nan,396801.5255189,3657264.2512958,2346326.0323843,14725381.7103025,226935.7064917,10366054.6393882,3657304.2470064,3657224.2555852,4311325.0111298,2726721.3536842,76030707.7753168,3657264.2512958,2346326.0323843,14725381.7103025,226935.7064917,10366054.6393882,3657304.2470064,3657224.2555852,4311325.0111298,2726721.3536842,76030707.7753168
0.0100000,0.0100000,0.0100000,inf,nan,414638.7189309,2945492.9430228,1889919.3493308,11855935.8448601,182892.9065329,8346248.9346566,2945525.0101840,2945460.8758616,3472261.3742939,2196050.9148390,61216543.1177163,2945492.9430228,1889919.3493308,11855935.8448601,182892.9065329,8346248.9346566,2945525.0101840,2945460.8758616,3472261.3742939,2196050.9148390,61216543.1177163
0.0125000,0.0125000,0.0125000,inf,nan,404059.5699505,2387113.4585684,1531823.4433474,9605557.7412587,148313.9871782,6762173.3989421,2387137.9211971,2387088.9959397,2814021.9713913,1779743.7630708,49598169.7297815,2387113.4585684,1531823.4433474,9605557.7412587,148313.9871782,6762173.3989421,2387137.9211971,2387088.9959397,2814021.9713913,1779743.7630708,49598169.7297815
0.0150000,0.0150000,0.0150000,inf,nan,434148.2883593,1946192.7212903,1249015.9213031,7829115.7003254,120986.6415427,5511682.2310606,1946209.8812283,1946175.5613523,2294247.4973758,1451009.5215698,40426424.1489815,1946192.7212903,1249015.9213031,7829115.7003254,120986.6415427,5511682.2310606,1946209.8812283,1946175.5613523,2294247.4973758,1451009.5215698,40426424.1489815
0.0175000,0.0175000,0.0175000,inf,nan,508508.4716018,1595863.4982893,1024282.1169469,6418105.9014634,99256.2497592,4518408.3486462,1595873.6356660,1595853.3609126,1881265.8155850,1189816.9722926,33141209.7986006,1595863.4982893,1024282.1169469,6418105.9014634,99256.2497592,4518408.3486462,1595873.6356660,1595853.3609126,1881265.8155850,1189816.9722926,33141209.7986006
0.0200000,0.0200000,0.0200000,inf,nan,637551.6338592,1315910.1227541,844668.4833179,5290897.9257749,81877.3707812,3724898.1967642,1315913.4964726,1315906.7490357,1551245.9135592,981094.0595751,27321146.1626513,1315910.1227541,844668.4833179,5290897.9257749,81877.3707812,3724898.1967642,1315913.4964726,1315906.7490357,1551245.9135592,981094.0595751,27321146.1626513
0.0225000,0.0225000,0.0225000,inf,nan,840637.9877841,1091021.4754105,700363.4578075,4385675.9343014,67906.2935825,3087643.7685543,1091018.3236458,1091024.6271752,1286138.4497854,813425.3775280,22647132.5523313,1091021.4754105,700363.4578075,4385675.9343014,67906.2935825,3087643.7685543,1091018.3236458,1091024.6271752,1286138.4497854,813425.3775280,22647132.5523313
0.0250000,0.0250000,0.0250000,inf,nan,1026303.0612752,909522.3329464,583884.7819762,3655312.4848025,56623.0201511,2573474.8202236,909512.8736465,909531.7922464,1072180.2179932,678106.3102069,18875887.8459615,909522.3329464,583884.7819762,3655312.4848025,56623.0201511,2573474.8202236,909512.8736465,909531.7922464,1072180.2179932,678106.3102069,18875887.8459615
0.0275000,0.0275000,0.0275000,inf,nan,1242282.7922302,762448.4890773,489487.0464196,3063631.2866927,47474.3958565,2156928.6200428,762432.9204592,762464.0576955,898803.8639791,568453.4759868,15820659.6796515,762448.4890773,489487.0464196,3063631.2866927,47474.3958565,2156928.6200428,762432.9204592,762464.0576955,898803.8639791,568453.4759868,15820659.6796515
0.0300000,0.0300000,0.0300000,inf,nan,1551339.4745287,642061.4625478,411684.7449199,2582670.8647151,39635.6854079,1818324.1340471,642040.7539347,642082.1711608,756886.9657652,478697.3486224,13337100.1287139,642061.4625478,411684.7449199,2582670.8647151,39635.6854079,1818324.1340471,642040.7539347,642082.1711608,756886.9657652,478697.3486224,13337100.1287139
0.0325000,0.0325000,0.0325000,inf,nan,1086257.4123436,535667.2445114,343426.9216537,2158585.4515774,33041.5560973,1519447.5065915,535640.3017057,535694.1873170,631465.3331617,399373.7432456,11144414.8275654,535667.2445114,343426.9216537,2158585.4515774,33041.5560973,1519447.5065915,535640.3017057,535694.1873170,631465.3331617,399373.7432456,11144414.8275654
