# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,123052648.3082448,476086008333.2943115,305015802505.2803345,1923109704657.2072754,29307550572.6074600,1353501437055.3725586,476086008444.7682495,476086008221.8203735,561228660042.5480957,354952170779.7566528,9926908480199.3906250,476086008333.2943115,305015802505.2803345,1923109704657.2072754,29307550572.6074600,1353501437055.3725586,476086008444.7682495,476086008221.8203735,561228660042.5480957,354952170779.7566528,9926908480199.3906250
0.0025000,0.0025000,0.0025000,inf,nan,69465591.5024395,217195439966.3854980,139151380042.3771362,877343239442.4835205,13370374922.6414967,617481834644.0708008,217195440051.4184265,217195439881.3525696,256038412400.3703918,161932910335.7339783,4528761818197.2783203,217195439966.3854980,139151380042.3771362,877343239442.4835205,13370374922.6414967,617481834644.0708008,217195440051.4184265,217195439881.3525696,256038412400.3703918,161932910335.7339783,4528761818197.2783203
0.0050000,0.0050000,0.0050000,inf,nan,40759717.6098453,103976096557.8865204,66614713453.1040649,420003230500.2896118,6400658068.4100723,295601931501.8765869,103976096619.2719879,103976096496.5010529,122571057174.9989471,77520743177.5440674,2168016376893.2709961,103976096557.8865204,66614713453.1040649,420003230500.2896118,6400658068.4100723,295601931501.8765869,103976096619.2719879,103976096496.5010529,122571057174.9989471,77520743177.5440674,2168016376893.2709961
0.0075000,0.0075000,0.0075000,inf,nan,24859622.1112968,51941888065.0768204,33277764344.7948799,209815377048.7318420,3197468513.0665879,147669881181.5455627,51941888105.1453171,51941888025.0083237,61231113136.2530823,38725956235.6031418,1083046768136.6326904,51941888065.0768204,33277764344.7948799,209815377048.7318420,3197468513.0665879,147669881181.5455627,51941888105.1453171,51941888025.0083237,61231113136.2530823,38725956235.6031418,1083046768136.6326904
0.0100000,0.0100000,0.0100000,inf,nan,15843992.5499059,26951674089.9309731,17267193985.2567291,108869464640.4573669,1659091944.0307422,76623265448.3856506,26951674110.6499825,26951674069.2119637,31771679214.7483101,20094174281.3669243,561973623146.9185791,26951674089.9309731,17267193985.2567291,108869464640.4573669,1659091944.0307422,76623265448.3856506,26951674110.6499825,26951674069.2119637,31771679214.7483101,20094174281.3669243,561973623146.9185791
0.0125000,0.0125000,0.0125000,inf,nan,10705488.9470585,14468997831.8304634,9269874020.2783451,58446713823.1185913,890670884.7237215,41135292650.2945099,14468997834.8794670,14468997828.7814598,17056616080.2437840,10787551197.7247314,301696206808.5423584,14468997831.8304634,9269874020.2783451,58446713823.1185913,890670884.7237215,41135292650.2945099,14468997834.8794670,14468997828.7814598,17056616080.2437840,10787551197.7247314,301696206808.5423584
0.0150000,0.0150000,0.0150000,inf,nan,7887489.3180273,8010089606.8562908,5131822837.1596155,32356485504.3403435,493067922.5871137,22772761551.1646042,8010089593.6840219,8010089620.0285597,9442604441.6107483,5972027415.9024782,167020940973.3273621,8010089606.8562908,5131822837.1596155,32356485504.3403435,493067922.5871137,22772761551.1646042,8010089593.6840219,8010089620.0285597,9442604441.6107483,5972027415.9024782,167020940973.3273621
0.0175000,0.0175000,0.0175000,inf,nan,5369732.9489640,4559996738.7108221,2921439325.7946525,18420131486.3788071,280684416.1377949,12964232921.2749043,4559996710.5796394,4559996766.8420048,5375501095.7462091,3399765405.4577765,95082807105.6749878,4559996738.7108221,2921439325.7946525,18420131486.3788071,280684416.1377949,12964232921.2749043,4559996710.5796394,4559996766.8420048,5375501095.7462091,3399765405.4577765,95082807105.6749878
0.0200000,0.0200000,0.0200000,inf,nan,3801524.6569229,2663167039.2069235,1706189479.0595274,10758069919.3378124,163917604.3495687,7571605606.7712698,2663166997.2277122,2663167081.1861348,3139444643.8703637,1985559132.5293050,55531965659.5025253,2663167039.2069235,1706189479.0595274,10758069919.3378124,163917604.3495687,7571605606.7712698,2663166997.2277122,2663167081.1861348,3139444643.8703637,1985559132.5293050,55531965659.5025253
0.0225000,0.0225000,0.0225000,inf,nan,2885707.8541765,1592600436.3599880,1020303525.4821237,6433644110.6906443,98013959.3138749,4528034941.5186043,1592600381.5199606,1592600491.2000153,1877419191.5670838,1187384153.6527939,33209675566.3139496,1592600436.3599880,1020303525.4821237,6433644110.6906443,98013959.3138749,4528034941.5186043,1592600381.5199606,1592600491.2000153,1877419191.5670838,1187384153.6527939,33209675566.3139496
