# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,43994254606173.8984375,19524971810848800768.0000000,12551672863935948800.0000000,78249902478545682432.0000000,1230106968920089088.0000000,55100152338999091200.0000000,19524971810848800768.0000000,19524971810848800768.0000000,23016794392117121024.0000000,14557098942976163840.0000000,404162881050203324416.0000000
0.0025000,0.0025000,0.0025000,inf,nan,4382861762815.3911133,919504786520470784.0000000,591105758625522560.0000000,3685083932557022208.0000000,57930390553561656.0000000,2594874621311424512.0000000,919504786520472064.0000000,919504786520469504.0000000,1083947921612347648.0000000,685548859460134272.0000000,19033559044554342400.0000000
0.0050000,0.0050000,0.0050000,inf,nan,700083765133.8850098,80475041551695104.0000000,51733564793423408.0000000,322518476594548032.0000000,5070066642220422.0000000,227103378127310944.0000000,80475041551696128.0000000,80475041551694080.0000000,94867101629476048.0000000,59999223233563056.0000000,1665816730118789888.0000000
0.0075000,0.0075000,0.0075000,inf,nan,152662322210.2479553,10621801850116792.0000000,6828249636402282.0000000,42568817563128304.0000000,669191851432846.3750000,29975095913980212.0000000,10621801850117626.0000000,10621801850115958.0000000,12521392175434814.0000000,7919223750116931.0000000,219869103975323616.0000000
0.0100000,0.0100000,0.0100000,inf,nan,41515260978.4518738,1877934456145233.7500000,1207234459531552.2500000,7526166551911295.0000000,118313106680913.0000000,5299596678879384.0000000,1877934456145935.0000000,1877934456144532.5000000,2213782005818326.2500000,1400118676296407.5000000,38872855535426992.0000000
0.0125000,0.0125000,0.0125000,inf,nan,13312560228.8097649,413134101165959.5000000,265584199588793.2812500,1655710658586025.5000000,26028157827702.8242188,1165878889481528.7500000,413134101166559.8125000,413134101165359.1875000,487018509170161.1875000,308017550327461.8750000,8551790708208851.0000000
0.0150000,0.0150000,0.0150000,inf,nan,4850592440.2196541,107687888280733.2968750,69227403711936.2734375,431578967276270.1875000,6784520743014.6865234,303898995804869.0000000,107687888281254.5781250,107687888280212.0156250,126946661285405.7031250,80288118203160.1406250,2229117133252477.7500000
0.0175000,0.0175000,0.0175000,inf,nan,1957023886.9716337,32141657284071.9804688,20662336932459.5937500,128813593122781.8281250,2024978681882.0212402,90704887134270.3437500,32141657284529.7656250,32141657283614.1953125,37889832789326.7031250,23963634355440.6367188,665325718995745.5000000
0.0200000,0.0200000,0.0200000,inf,nan,858112804.4585218,10715905642657.3183594,6888743861908.7226562,42945962257743.8984375,675119837678.0679932,30240664453484.7265625,10715905643063.0839844,10715905642251.5527344,12632325377562.1679688,7989384067488.5830078,221817064558130.9062500
0.0225000,0.0225000,0.0225000,inf,nan,403244409.2162795,3917328344842.3930664,2518263119395.3364258,15699415248522.4101562,246798009593.4783936,11054840112573.8027344,3917328345204.8315430,3917328344479.9545898,4617898655789.6669922,2920615551225.0517578,81087906776399.7656250
0.0250000,0.0250000,0.0250000,inf,nan,200914403.2970263,1547971195854.9062500,995116589828.7116699,6203780781367.3515625,97524580055.4450226,4368430481592.2045898,1547971196180.7573242,1547971195529.0551758,1824808511124.9716797,1154110237763.1235352,32042696178837.4882812
0.0275000,0.0275000,0.0275000,inf,nan,105250369.5654441,653870950108.9787598,420342282817.3401489,2620509305960.9423828,41194817695.2619247,1845247762503.3669434,653870950403.5667725,653870949814.3907471,770808447942.2546387,487502067039.3704834,13535001536472.2597656
0.0300000,0.0300000,0.0300000,inf,nan,57583310.6422816,292616022707.2420044,188108777205.2649536,1172713429753.9645996,18435193543.1330757,825773369781.3382568,292616022974.8414307,292616022439.6425781,344947121857.0161743,218163715477.5643311,6057096514132.6660156
0.0325000,0.0325000,0.0325000,inf,nan,32724898.2685217,137731494609.8826294,88540936830.5926514,551984944566.5056152,8677239243.7396259,388683583981.5730591,137731494853.9718018,137731494365.7934570,162363230199.0423889,102687523138.2415009,2851017067155.5576172
