# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0425000,0.0425000,0.0425000,inf,nan,3469054.3073124,634393.8193211,412899.5840039,2472795.0251356,43228.8473502,1744426.4054344,634508.3534471,634279.2851950,747848.0504043,472980.6365988,12800488.5511878,634393.8193211,412899.5840039,2472795.0251356,43228.8473502,1744426.4054344,634508.3534471,634279.2851950,747848.0504043,472980.6365988,12800488.5511878
0.0450000,0.0450000,0.0450000,inf,nan,2871243.1054956,524444.3482137,341302.3658859,2045141.7188117,35676.8739833,1442723.0874702,524556.7420665,524331.9543608,618235.3475274,391006.3656425,10586540.4989420,524444.3482137,341302.3658859,2045141.7188117,35676.8739833,1442723.0874702,524556.7420665,524331.9543608,618235.3475274,391006.3656425,10586540.4989420
0.0475000,0.0475000,0.0475000,inf,nan,2764786.9894633,438805.7128811,285532.7400415,1712083.7983773,29793.8022766,1207753.0280480,438915.9473912,438695.4783710,517281.2011876,327157.3573081,8862289.0905986,438805.7128811,285532.7400415,1712083.7983773,29793.8022766,1207753.0280480,438915.9473912,438695.4783710,517281.2011876,327157.3573081,8862289.0905986
0.0500000,0.0500000,0.0500000,inf,nan,3137376.2272024,371009.0483494,241249.2860938,1450439.6125960,25074.7516239,1023058.3571452,371112.0678201,370906.0288787,437359.8623445,276610.6644293,7506805.3179933,371009.0483494,241249.2860938,1450439.6125960,25074.7516239,1023058.3571452,371112.0678201,370906.0288787,437359.8623445,276610.6644293,7506805.3179933
0.0525000,0.0525000,0.0525000,inf,nan,4103349.3240584,309104.0328089,200937.6059497,1209622.8282488,20824.8977017,853165.5417429,309204.5498279,309003.5157899,364383.8279440,230456.5677668,6260107.1770955,309104.0328089,200937.6059497,1209622.8282488,20824.8977017,853165.5417429,309204.5498279,309003.5157899,364383.8279440,230456.5677668,6260107.1770955
0.0550000,0.0550000,0.0550000,inf,nan,5950638.6284687,260532.8994426,169304.6213538,1020723.3351879,17488.8010091,719896.7151706,260630.8934783,260434.9054069,307126.2912410,194243.7219284,5282157.6678331,260532.8994426,169304.6213538,1020723.3351879,17488.8010091,719896.7151706,260630.8934783,260434.9054069,307126.2912410,194243.7219284,5282157.6678331
0.0575000,0.0575000,0.0575000,inf,nan,9261057.2013973,222414.7914447,144474.0734915,872541.3903522,14868.2393833,615350.4502446,222510.2433395,222319.3395498,262191.1864479,165824.2663194,4514974.4202605,222414.7914447,144474.0734915,872541.3903522,14868.2393833,615350.4502446,222510.2433395,222319.3395498,262191.1864479,165824.2663194,4514974.4202605
0.0600000,0.0600000,0.0600000,inf,nan,15172193.9727325,192541.4778555,125007.7393544,756492.7587774,12811.2554116,533470.5356411,192634.3699067,192448.5858044,226975.3652240,143551.8253713,3914115.6092953,192541.4778555,125007.7393544,756492.7587774,12811.2554116,533470.5356411,192634.3699067,192448.5858044,226975.3652240,143551.8253713,3914115.6092953
0.0625000,0.0625000,0.0625000,inf,nan,12104084.0813525,169212.6239937,109798.1494525,665968.2297915,11200.8216994,469594.1178021,169302.9400340,169122.3079534,199474.4070693,126158.6922501,3445364.1292182,169212.6239937,109798.1494525,665968.2297915,11200.8216994,469594.1178021,169302.9400340,169122.3079534,199474.4070693,126158.6922501,3445364.1292182
0.0650000,0.0650000,0.0650000,inf,nan,7841276.8330664,151113.1177909,97988.6956817,595856.6417230,9946.4005555,420115.1976336,151200.8432698,151025.3923120,178138.0068478,112664.3678964,3082258.2654300,151113.1177909,97988.6956817,595856.6417230,9946.4005555,420115.1976336,151200.8432698,151025.3923120,178138.0068478,112664.3678964,3082258.2654300
0.0675000,0.0675000,0.0675000,inf,nan,5462903.5692856,137221.3131242,88913.8750781,542188.1039049,8977.6316253,382232.9262710,137306.4351894,137136.1910590,161761.8084673,102307.1506369,2804244.6395902,137221.3131242,88913.8750781,542188.1039049,8977.6316253,382232.9262710,137306.4351894,137136.1910590,161761.8084673,102307.1506369,2804244.6395902
0.0700000,0.0700000,0.0700000,inf,nan,4244265.2406554,122326.6640857,79049.8552740,486973.5776202,7880.0174481,343139.6745713,122408.2891250,122245.0390465,144203.4182283,91202.2495966,2517149.8113832,122326.6640857,79049.8552740,486973.5776202,7880.0174481,343139.6745713,122408.2891250,122245.0390465,144203.4182283,91202.2495966,2517149.8113832
0.0725000,0.0725000,0.0725000,inf,nan,3837823.9221864,107226.0858455,69219.2451579,428122.5122883,6847.3883088,301623.9921574,107305.1339311,107147.0377600,126402.2706556,79943.8153378,2212510.9949514,107226.0858455,69219.2451579,428122.5122883,6847.3883088,301623.9921574,107305.1339311,107147.0377600,126402.2706556,79943.8153378,2212510.9949514
0.0750000,0.0750000,0.0750000,inf,nan,4132066.3243405,95075.6765022,61306.1606990,380798.6836315,6015.1831875,268238.0870658,95152.1493264,94999.2036780,112078.8966531,70884.9182125,1967525.7816602,95075.6765022,61306.1606990,380798.6836315,6015.1831875,268238.0870658,95152.1493264,94999.2036780,112078.8966531,70884.9182125,1967525.7816602
0.0775000,0.0775000,0.0775000,inf,nan,5208208.3770585,85306.4023617,54940.0118209,342789.9492502,5344.2748466,241421.2862371,85380.3039857,85232.5007377,100562.4972221,63601.3076833,1770741.6049997,85306.4023617,54940.0118209,342789.9492502,5344.2748466,241421.2862371,85380.3039857,85232.5007377,100562.4972221,63601.3076833,1770741.6049997
0.0800000,0.0800000,0.0800000,inf,nan,5764677.8321915,77466.1937448,49826.4228532,312338.2911385,4803.6053680,219933.3301845,77537.5306600,77394.8568296,91320.1550833,57755.9372686,1613057.2085903,77466.1937448,49826.4228532,312338.2911385,4803.6053680,219933.3301845,77537.5306600,77394.8568296,91320.1550833,57755.9372686,1613057.2085903
0.0825000,0.0825000,0.0825000,inf,nan,5373576.3994579,71194.4527689,45730.6305442,288040.7017963,4368.4326022,202784.4484004,71263.2339507,71125.6715870,83926.7834604,53079.9584853,1487209.5251009,71194.4527689,45730.6305442,288040.7017963,4368.4326022,202784.4484004,71263.2339507,71125.6715870,83926.7834604,53079.9584853,1487209.5251009
0.0850000,0.0850000,0.0850000,inf,nan,6160222.5219246,66202.2694527,42464.5995237,268772.2673696,4018.9692860,189181.0945358,66268.5064061,66136.0324992,78041.8040572,49357.9707058,1387375.4695268,66202.2694527,42464.5995237,268772.2673696,4018.9692860,189181.0945358,66268.5064061,66136.0324992,78041.8040572,49357.9707058,1387375.4695268
0.0875000,0.0875000,0.0875000,inf,nan,8308057.9317380,62257.0252584,39876.9949824,253626.3118067,3739.3239381,178483.7179373,62320.7320541,62193.3184626,73390.9971148,46416.5421267,1308862.0575103,62257.0252584,39876.9949824,253626.3118067,3739.3239381,178483.7179373,62320.7320541,62193.3184626,73390.9971148,46416.5421267,1308862.0575103
0.0900000,0.0900000,0.0900000,inf,nan,12474883.6427958,59170.3788209,37845.3578628,241867.6937396,3516.6743372,170173.8142574,59231.5721222,59109.1855197,69752.3385242,44115.2523719,1247864.6151897,59170.3788209,37845.3578628,241867.6937396,3516.6743372,170173.8142574,59231.5721222,59109.1855197,69752.3385242,44115.2523719,1247864.6151897
0.0925000,0.0925000,0.0925000,inf,nan,20097518.8426332,56788.8674475,36269.9833722,232896.2768574,3192.3502728,163828.1532742,56847.5665266,56730.1683683,66944.9205081,42339.6853169,1201277.6566265,56788.8674475,36269.9833722,232896.2768574,3192.3502728,163828.1532742,56847.5665266,56730.1683683,66944.9205081,42339.6853169,1201277.6566265
0.0950000,0.0950000,0.0950000,inf,nan,34146848.3405688,54103.8363671,33906.8900831,226218.2988564,2830.9860731,159098.5789335,54177.8296024,54029.8431317,63779.7016840,40337.8251615,1166546.6510143,54103.8363671,33906.8900831,226218.2988564,2830.9860731,159098.5789335,54177.8296024,54029.8431317,63779.7016840,40337.8251615,1166546.6510143
0.0975000,0.0975000,0.0975000,inf,nan,27464713.6233711,48799.9653757,30541.7645004,210992.4073671,2520.4775097,148039.9792839,48872.4149918,48727.5157595,57527.2927549,36383.4545458,1084860.1534811,48799.9653757,30541.7645004,210992.4073671,2520.4775097,148039.9792839,48872.4149918,48727.5157595,57527.2927549,36383.4545458,1084860.1534811
0.1000000,0.1000000,0.1000000,inf,nan,17269490.9417680,44153.4223914,27600.2466842,191686.8542112,2252.5033082,134449.3765529,44224.3563426,44082.4884401,52049.7675866,32919.1634512,985024.9225199,44153.4223914,27600.2466842,191686.8542112,2252.5033082,134449.3765529,44224.3563426,44082.4884401,52049.7675866,32919.1634512,985024.9225199
0.1025000,0.1025000,0.1025000,inf,nan,11499899.3454434,40069.1748016,25020.0334912,174622.2949979,2020.2999413,122387.5322157,40138.6212118,39999.7283915,47235.0980480,29874.0990666,896615.7390060,40069.1748016,25020.0334912,174622.2949979,2020.2999413,122387.5322157,40138.6212118,39999.7283915,47235.0980480,29874.0990666,896615.7390060
0.1050000,0.1050000,0.1050000,inf,nan,8327167.1271939,36469.1929209,22750.0211738,159405.2402484,1831.9594563,111708.6441735,36537.1800224,36401.2058194,42991.2997181,27190.0853360,818348.4001862,36469.1929209,22750.0211738,159405.2402484,1818.3444271,111708.6441735,36537.1800224,36401.2058194,42991.2997181,27190.0853360,818348.4001862
0.1075000,0.1075000,0.1075000,inf,nan,6825699.8592518,33288.8779288,20747.9698798,145905.6610473,1655.7184558,102237.3338384,33355.4340005,33222.3218571,39242.2210006,24818.9597611,748935.7208828,33288.8779288,20747.9698798,145905.6610473,1642.1034733,102237.3338384,33355.4340005,33222.3218571,39242.2210006,24818.9597611,748935.7208828
0.1100000,0.1100000,0.1100000,inf,nan,6583483.6874016,30474.2659586,18978.6719418,133914.8034154,1501.4500353,93826.2737409,30539.4192623,30409.1126549,35924.2471956,22720.4888730,687296.4963291,30474.2659586,18978.6719418,133914.8034154,1487.8350528,93826.2737409,30539.4192623,30409.1126549,35924.2471956,22720.4888730,687296.4963291
0.1125000,0.1125000,0.1125000,inf,nan,7540488.6671779,27979.8432703,17412.5170875,123255.2536865,1366.0463961,86350.3201145,28043.6219877,27916.0645529,32983.7249403,20860.7393056,632512.4306833,27979.8432703,17412.5170875,123255.2536865,1352.4314136,86350.3201145,28043.6219877,27916.0645529,32983.7249403,20860.7393056,632512.4306833
0.1150000,0.1150000,0.1150000,inf,nan,9967743.1763552,25766.8415824,16024.3698570,113774.5097798,1246.9098118,79701.9678145,25829.2737523,25704.4094126,30374.9526802,19210.8068579,583794.7684726,25766.8415824,16024.3698570,113774.5097798,1233.2948293,79701.9678145,25829.2737523,25704.4094126,30374.9526802,19210.8068579,583794.7684726
0.1175000,0.1175000,0.1175000,inf,nan,14577016.1055552,23801.9098609,14792.6921463,105340.0168374,1141.8541974,73787.8383110,23863.0233179,23740.7964038,28058.6149222,17745.8262287,540458.5068862,23801.9098609,14792.6921463,105340.0168374,1128.2392148,73787.8383110,23863.0233179,23740.7964038,28058.6149222,17745.8262287,540458.5068862
0.1200000,0.1200000,0.1200000,inf,nan,22821718.6026813,22056.0805991,13698.8578567,97835.3427713,1049.0271568,68525.9721308,22115.9029151,21996.2582831,26000.5636456,16444.2003136,501902.5116922,22056.0805991,13698.8578567,97835.3427713,1035.4121743,68525.9721308,22115.9029151,21996.2582831,26000.5636456,16444.2003136,501902.5116922
0.1225000,0.1225000,0.1225000,inf,nan,22654279.3110194,20503.9659772,12726.6178388,91157.2382159,966.8481699,63843.7456996,20562.5244043,20445.4075501,24170.8707030,15287.0008902,467594.2158709,20503.9659772,12726.6178388,91157.2382159,953.2331874,63843.7456996,20562.5244043,20445.4075501,24170.8707030,15287.0008902,467594.2158709
0.1250000,0.1250000,0.1250000,inf,nan,14346502.7849712,19123.1331176,11861.6822423,85213.3804988,893.9595299,59676.2713542,19180.4545357,19065.8116994,22543.0913481,14257.5028322,437057.8648288,19123.1331176,11861.6822423,85213.3804988,880.3445474,59676.2713542,19180.4545357,19065.8116994,22543.0913481,14257.5028322,437057.8648288
0.1275000,0.1275000,0.1275000,inf,nan,9859423.1031409,17893.6186477,11091.3944713,79920.6451277,829.1873582,55965.1701987,17949.7295153,17837.5077800,21093.6919825,13340.8221853,409865.4987433,17893.6186477,11091.3944713,79920.6451277,815.5723757,55965.1701987,17949.7295153,17837.5077800,21093.6919825,13340.8221853,409865.4987433
0.1300000,0.1300000,0.1300000,inf,nan,8182214.5437752,16797.5514744,10404.4765472,75203.7830290,771.5105895,52657.6319434,16852.4777839,16742.6251649,19801.6054683,12523.6349216,385630.0420310,16797.5514744,10404.4765472,75203.7830290,757.8956070,52657.6319434,16852.4777839,16742.6251649,19801.6054683,12523.6349216,385630.0420310
0.1325000,0.1325000,0.1325000,inf,nan,10057696.2507110,15818.8595164,9790.8300941,70994.4090784,720.0362633,49705.6950926,15872.6267539,15765.0922788,18647.8854122,11793.9582897,364000.0109852,15818.8595164,9790.8300941,70994.4090784,706.4212808,49705.6950926,15872.6267539,15765.0922788,18647.8854122,11793.9582897,364000.0109852
0.1350000,0.1350000,0.1350000,inf,nan,10478848.5181643,14943.0414859,9241.3806119,67230.2287500,673.9798110,47065.6958397,14995.6745968,14890.4083750,17615.4371338,11140.9806645,344655.4606028,14943.0414859,9241.3806119,67230.2287500,660.3648285,47065.6958397,14995.6745968,14890.4083750,17615.4371338,11140.9806645,344655.4606028
0.1375000,0.1375000,0.1375000,inf,nan,9123324.4390961,14156.9889631,8747.9553841,63854.4461524,632.6492998,44697.8456164,14208.5123219,14105.4656043,16688.8079190,10554.9288914,327304.8766191,14156.9889631,8747.9553841,63854.4461524,619.0343173,44697.8456164,14208.5123219,14105.4656043,16688.8079190,10554.9288914,327304.8766191
0.1400000,0.1400000,0.1400000,inf,nan,9539460.2392783,13448.8472024,8303.1874431,60564.0216571,595.4328104,42464.9250566,13499.2845885,13398.4098162,15854.0229336,10026.9645094,311100.6973840,13448.8472024,8303.1874431,60564.0216571,581.8178279,42464.9250566,13499.2845885,13398.4098162,15854.0229336,10026.9645094,311100.6973840
0.1425000,0.1425000,0.1425000,inf,nan,9236440.7399204,12807.9055673,7900.4396102,57097.2436943,561.7882930,40034.8330855,12857.2801465,12758.5309880,15098.4560639,9549.1020628,293296.9399708,12807.9055673,7900.4396102,57097.2436943,548.1733104,40034.8330855,12857.2801465,12758.5309880,15098.4560639,9549.1020628,293296.9399708
0.1450000,0.1450000,0.1450000,inf,nan,6206994.9541972,12224.5103658,7533.7438537,53839.4995598,531.2353757,37751.2471091,12272.8446766,12176.1760549,14410.7271631,9114.1441149,276566.5785762,12224.5103658,7533.7438537,53839.4995598,517.6203932,37751.2471091,12272.8446766,12176.1760549,14410.7271631,9114.1441149,276566.5785762
0.1475000,0.1475000,0.1475000,inf,nan,4534713.4840733,11612.1495007,7197.7521533,50767.7930681,503.3487040,35598.0413560,11644.1266752,11580.1723262,13688.8524141,8657.5904365,260791.4401475,11612.1495007,7197.7521533,50767.7930681,489.7337215,35598.0413560,11644.1266752,11580.1723262,13688.8524141,8657.5904365,260791.4401475
0.1500000,0.1500000,0.1500000,inf,nan,3755507.4956617,10944.4383804,6827.6306395,47862.9338562,477.7524677,33561.7629775,10975.2974838,10913.5792770,12901.7286365,8159.7696489,245872.9464543,10944.4383804,6827.6306395,47862.9338562,464.1374852,33561.7629775,10975.2974838,10913.5792770,12901.7286365,8159.7696489,245872.9464543
0.1525000,0.1525000,0.1525000,inf,nan,3682150.7071439,10311.4741618,6432.5912849,45109.0075321,454.1158400,31631.2589341,10341.2611891,10281.6871345,12155.5658549,7687.8548699,231729.3772315,10311.4741618,6432.5912849,45109.0075321,440.5008578,31631.2589341,10341.2611891,10281.6871345,12155.5658549,7687.8548699,231729.3772315
0.1550000,0.1550000,0.1550000,inf,nan,4354769.6158192,9710.2190339,6057.3818206,42492.8976831,432.1490965,29797.3396389,9738.9795352,9681.4585326,11446.7829798,7239.5812196,218293.4033353,9710.2190339,6057.3818206,42492.8976831,418.5341207,29797.3396389,9738.9795352,9681.4585326,11446.7829798,7239.5812196,218293.4033353
0.1575000,0.1575000,0.1575000,inf,nan,5258519.4973121,9138.1938214,5700.4528922,40003.8552924,411.6001323,28052.4761589,9165.9728351,9110.4148076,10772.4574631,6813.1003162,205509.8663371,9138.1938214,5700.4528922,40003.8552924,397.9852924,28052.4761589,9165.9728351,9110.4148076,10772.4574631,6813.1003162,205509.8663371
0.1600000,0.1600000,0.1600000,inf,nan,3312928.7009562,8593.3841926,5360.5469636,37633.1122821,392.2493026,26390.5286083,8620.2261851,8566.5422001,10130.2147327,6406.9103484,193333.7871065,8593.3841926,5360.5469636,37633.1122821,378.6371156,26390.5286083,8620.2261851,8566.5422001,10130.2147327,6406.9103484,193333.7871065
0.1625000,0.1625000,0.1625000,inf,nan,2230200.9374230,8074.1576385,5036.6456938,35373.5366055,373.8712045,24806.5038731,8100.1064505,8048.2088265,9518.1303233,6019.7941776,181728.5896690,8074.1576385,5036.6456938,35373.5366055,360.3042897,24806.5038731,8100.1064505,8048.2088265,9518.1303233,6019.7941776,181728.5896690
0.1650000,0.1650000,0.1650000,inf,nan,1639743.1564497,7579.1904706,4727.9238083,33219.3266895,355.8130327,23296.3410810,7604.2892708,7554.0916704,8934.6438198,5650.7649106,170664.5286335,7579.1904706,4727.9238083,33219.3266895,342.8308600,23296.3410810,7604.2892708,7554.0916704,8934.6438198,5650.7649106,170664.5286335
0.1675000,0.1675000,0.1675000,inf,nan,1355635.3741905,7107.4041657,4433.7089890,31165.7431703,335.9157169,21856.7233385,7131.6954104,7083.1129210,8378.4838170,5299.0184401,160117.3093021,7107.4041657,4433.7089890,31165.7431703,322.9175125,21856.7233385,7131.6954104,7083.1129210,8378.4838170,5299.0184401,160117.3093021
0.1700000,0.1700000,0.1700000,inf,nan,1289598.6036776,6657.9104163,4153.4473415,29208.8758638,314.5940989,20484.9142615,6681.4358157,6634.3850169,7848.6031436,4963.8924769,150066.8896203,6657.9104163,4153.4473415,29208.8758638,301.0479165,20484.9142615,6681.4358157,6634.3850169,7848.6031436,4963.8924769,150066.8896203
0.1725000,0.1725000,0.1725000,inf,nan,1411949.2418604,6229.9642607,3886.6740113,27345.4438250,293.6027746,19178.6177723,6252.7647510,6207.1637704,7344.1236099,4644.8316050,140496.4527265,6229.9642607,3886.6740113,27345.4438250,280.2789384,19178.6177723,6252.7647510,6207.1637704,7344.1236099,4644.8316050,140496.4527265
0.1750000,0.1750000,0.1750000,inf,nan,1725825.6975872,5822.9246592,3632.9885254,25572.6262251,261.2662163,17935.8595508,5845.0403808,5800.8089375,6864.2895334,4341.3578889,131391.5382608,5822.9246592,3632.9885254,25572.6262251,246.0230038,17935.8595508,5845.0403808,5800.8089375,6864.2895334,4341.3578889,131391.5382608
0.1775000,0.1775000,0.1775000,inf,nan,1543837.2015128,5436.2218759,3392.0344368,23887.9216475,228.3312609,16754.8884421,5457.6921570,5414.7515949,6408.4292874,4053.0465544,122739.3199749,5436.2218759,3392.0344368,23887.9216475,213.0744437,16754.8884421,5457.6921570,5414.7515949,6408.4292874,4053.0465544,122739.3199749
0.1800000,0.1800000,0.1800000,inf,nan,1565315.4431749,5069.3310194,3163.4828508,22289.0332992,199.6961464,15634.0960554,5090.1943643,5048.4676744,5975.9241093,3779.5062620,114528.0166700,5069.3310194,3163.4828508,22289.0332992,184.4409716,15634.0960554,5090.1943643,5048.4676744,5975.9241093,3779.5062620,114528.0166700
0.1825000,0.1825000,0.1825000,inf,nan,1794733.5570525,4550.6640497,2800.3666336,20773.7775642,174.8167188,14571.9527384,4593.2143715,4508.1137278,5364.4993598,3392.8072967,106746.4231583,4550.6640497,2800.3666336,20773.7775642,159.5669220,14571.9527384,4593.2143715,4508.1137278,5364.4993598,3392.8072967,106746.4231583
0.1850000,0.1850000,0.1850000,inf,nan,1872593.8158886,3977.0672713,2455.8520595,18748.9984791,153.2006353,13126.4931511,4018.9679520,3935.1665907,4688.3212204,2965.1546918,96061.8135419,3977.0672713,2455.8520595,18748.9984791,137.9646238,13126.4931511,4018.9679520,3935.1665907,4688.3212204,2965.1546918,96061.8135419
