# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,15187371.8129322,5217159.5423992,3341190.3588916,21088495.3110505,319974.3044881,14841639.3968611,5217098.4525462,5217220.6322522,6150190.1084206,3889721.7571294,108851284.4174616,5217159.5423992,3341190.3588916,21088495.3110505,319974.3044881,14841639.3968611,5217098.4525462,5217220.6322522,6150190.1084206,3889721.7571294,108851284.4174616
0.0025000,0.0025000,0.0025000,inf,nan,9837713.1123313,4376676.5090102,2802703.9446539,17693811.5666770,268252.5607015,12452409.3238044,4376615.4635887,4376737.5544317,5159396.0956565,3263088.6026509,91328054.6655547,4376676.5090102,2802703.9446539,17693811.5666770,268252.5607015,12452409.3238044,4376615.4635887,4376737.5544317,5159396.0956565,3263088.6026509,91328054.6655547
0.0050000,0.0050000,0.0050000,inf,nan,6615188.3037715,3754327.8435834,2403951.7783252,15180496.1654455,229944.2139338,10683483.4764426,3754266.2145793,3754389.4725876,4425747.3400472,2799088.3885961,78354270.8488910,3754327.8435834,2403951.7783252,15180496.1654455,229944.2139338,10683483.4764426,3754266.2145793,3754389.4725876,4425747.3400472,2799088.3885961,78354270.8488910
0.0075000,0.0075000,0.0075000,inf,nan,4675144.4399181,3292741.3749152,2108176.8606060,13316807.6389390,201517.9831875,9371759.6806897,3292678.5550726,3292804.1947578,3881611.2999830,2454946.5398787,68733701.1258660,3292741.3749152,2108176.8606060,13316807.6389390,201517.9831875,9371759.6806897,3292678.5550726,3292804.1947578,3881611.2999830,2454946.5398787,68733701.1258660
0.0100000,0.0100000,0.0100000,inf,nan,3541369.2648203,2952821.1267874,1890331.0092076,11944832.8126165,180567.3880435,8406096.6370272,2952756.5285717,2952885.7250031,3480900.1216689,2201514.5384062,61651207.1316947,2952821.1267874,1890331.0092076,11944832.8126165,180567.3880435,8406096.6370272,2952756.5285717,2952885.7250031,3480900.1216689,2201514.5384062,61651207.1316947
0.0125000,0.0125000,0.0125000,inf,nan,2983351.8342523,2708350.7790585,1733617.5831110,10958686.0833995,165478.6654613,7711970.4562777,2708283.8337565,2708417.7243605,3192708.9896582,2019246.4626830,56560211.4073600,2708350.7790585,1733617.5831110,10958686.0833995,165478.6654613,7711970.4562777,2708283.8337565,2708417.7243605,3192708.9896582,2019246.4626830,56560211.4073600
0.0150000,0.0150000,0.0150000,inf,nan,2856845.5542444,2542408.2631429,1627194.5989839,10290023.9248649,155210.2050026,7241279.7478446,2542338.4200777,2542478.1062082,2997089.5128804,1895525.8424213,53107925.6153186,2542408.2631429,1627194.5989839,10290023.9248649,155210.2050026,7241279.7478446,2542338.4200777,2542478.1062082,2997089.5128804,1895525.8424213,53107925.6153186
0.0175000,0.0175000,0.0175000,inf,nan,3145415.2375430,2432300.4049718,1556138.9123635,9852882.6066003,148111.5175535,6933274.6443711,2432229.6698667,2432371.1400770,2867290.0971869,1813433.4839112,50848379.6408910,2432300.4049718,1556138.9123635,9852882.6066003,148111.5175535,6933274.6443711,2432229.6698667,2432371.1400770,2867290.0971869,1813433.4839112,50848379.6408910
0.0200000,0.0200000,0.0200000,inf,nan,3914796.6359139,2337833.0938453,1495306.9675632,9475902.5703976,142112.1388641,6667741.0010662,2337759.3210570,2337906.8666335,2755928.3652448,1743002.1404876,48900548.7989394,2337833.0938453,1495306.9675632,9475902.5703976,142112.1388641,6667741.0010662,2337759.3210570,2337906.8666335,2755928.3652448,1743002.1404876,48900548.7989394
0.0225000,0.0225000,0.0225000,inf,nan,5341548.2092171,2254301.6995570,1442440.6338980,9128891.7870543,137395.0154198,6423934.8551436,2254227.1624901,2254376.2366239,2657458.3164147,1680724.2133654,47113116.4823130,2254301.6995570,1442440.6338980,9128891.7870543,137395.0154198,6423934.8551436,2254227.1624901,2254376.2366239,2657458.3164147,1680724.2133654,47113116.4823130
0.0250000,0.0250000,0.0250000,inf,nan,4366695.4821765,2123898.7355582,1359098.9686918,8599187.8069098,129495.8816077,6051261.5665475,2123827.8331042,2123969.6380121,2503734.2424667,1583500.5723902,44380057.7949747,2123898.7355582,1359098.9686918,8599187.8069098,129495.8816077,6051261.5665475,2123827.8331042,2123969.6380121,2503734.2424667,1583500.5723902,44380057.7949747
0.0275000,0.0275000,0.0275000,inf,nan,3287273.2083228,2011695.3004358,1287158.4593988,8146802.5652776,122566.6101528,5732825.7845429,2011622.2977973,2011768.3030744,2371464.4793491,1499845.8289857,42044506.3706129,2011695.3004358,1287158.4593988,8146802.5652776,122566.6101528,5732825.7845429,2011622.2977973,2011768.3030744,2371464.4793491,1499845.8289857,42044506.3706129
0.0300000,0.0300000,0.0300000,inf,nan,2545484.3980784,1919073.2022368,1227761.9756472,7773526.2857065,116841.7705349,5470066.9110578,1918997.9529514,1919148.4515221,2262277.9560051,1430790.2082733,40117302.1515930,1919073.2022368,1227761.9756472,7773526.2857065,116841.7705349,5470066.9110578,1918997.9529514,1919148.4515221,2262277.9560051,1430790.2082733,40117302.1515930
0.0325000,0.0325000,0.0325000,inf,nan,2015219.3960367,1798445.8722248,1150868.5318356,7280623.1268803,109654.9551965,5123420.6392707,1798378.3304607,1798513.4139889,2120077.7787218,1340854.9194943,37575330.9227639,1798445.8722248,1150868.5318356,7280623.1268803,109654.9551965,5123420.6392707,1798378.3304607,1798513.4139889,2120077.7787218,1340854.9194943,37575330.9227639
