# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,7700764.4602976,179401480.9888513,114931068.3835891,724771183.8739752,11037686.5555049,510096738.2851140,179401709.5105201,179401252.4671825,211485427.0502626,133755128.2824430,3741166991.6698041,179401480.9888513,114931068.3835891,724771183.8739752,11037686.5555049,510096738.2851140,179401709.5105201,179401252.4671825,211485427.0502626,133755128.2824430,3741166991.6698041
0.0025000,0.0025000,0.0025000,inf,nan,8007042.5686406,119174115.9233948,76345338.9790082,481483687.2831663,7330634.1184171,338868970.2214119,119174319.5703811,119173912.2764084,140487072.1271409,88851825.9460243,2485341157.3305521,119174115.9233948,76345338.9790082,481483687.2831663,7330634.1184171,338868970.2214119,119174319.5703811,119173912.2764084,140487072.1271409,88851825.9460243,2485341157.3305521
0.0050000,0.0050000,0.0050000,inf,nan,10010963.3408916,80411792.0889860,51511625.2893871,324903147.2470348,4944856.4908915,228666297.5779474,80411972.7123505,80411611.4656215,94792540.7085851,59952066.7666721,1677088166.3638840,80411792.0889860,51511625.2893871,324903147.2470348,4944856.4908915,228666297.5779474,80411972.7123505,80411611.4656215,94792540.7085851,59952066.7666721,1677088166.3638840
0.0075000,0.0075000,0.0075000,inf,nan,13377632.3765420,55102113.2105256,35296618.3266071,222663907.0695490,3387141.9679813,156709496.6385456,55102272.5023856,55101953.9186656,64956509.1629545,41082103.5617067,1149339670.9593132,55102113.2105256,35296618.3266071,222663907.0695490,3387141.9679813,156709496.6385456,55102272.5023856,55101953.9186656,64956509.1629545,41082103.5617067,1149339670.9593132
0.0100000,0.0100000,0.0100000,inf,nan,17892879.1095923,38351408.8483262,24565089.0089234,154998207.2022439,2356259.0793716,109085851.6424235,38351548.3607626,38351269.3358897,45210128.8883536,28593396.1193947,800056443.5877472,38351408.8483262,24565089.0089234,154998207.2022439,2356259.0793716,109085851.6424235,38351548.3607626,38351269.3358897,45210128.8883536,28593396.1193947,800056443.5877472
0.0125000,0.0125000,0.0125000,inf,nan,27412677.1300247,27123589.4372371,17371907.0474827,109641881.1483161,1665322.8776150,77163739.4781727,27123710.5981988,27123468.2762754,31974339.6969313,20222348.0244481,565932070.6197370,27123589.4372371,17371907.0474827,109641881.1483161,1665322.8776150,77163739.4781727,27123710.5981988,27123468.2762754,31974339.6969313,20222348.0244481,565932070.6197370
0.0150000,0.0150000,0.0150000,inf,nan,45713417.2489128,19507269.7497371,12492507.2002155,78873951.1096071,1196680.6910470,55509071.5685599,19507373.8764735,19507165.6230008,22995926.5155910,14543900.9390254,407111631.3739576,19507269.7497371,12492507.2002155,78873951.1096071,1196680.6910470,55509071.5685599,19507373.8764735,19507165.6230008,22995926.5155910,14543900.9390254,407111631.3739576
0.0175000,0.0175000,0.0175000,inf,nan,80876646.3775793,14282627.2298610,9145387.5403476,57766980.1748698,875249.0701110,40653876.7174688,14282715.5403123,14282538.9194097,16836915.1829609,10648600.1498454,298160185.9320924,14282627.2298610,9145387.5403476,57766980.1748698,875249.0701110,40653876.7174688,14282715.5403123,14282538.9194097,16836915.1829609,10648600.1498454,298160185.9320924
0.0200000,0.0200000,0.0200000,inf,nan,150503411.9101011,10661320.7579616,6825482.8216535,43136489.4900448,652504.0102481,30356891.9474682,10661394.3804564,10661247.1354667,12567978.5974423,7948687.5904332,222639769.0264993,10661320.7579616,6825482.8216535,43136489.4900448,652504.0102481,30356891.9474682,10661394.3804564,10661247.1354667,12567978.5974423,7948687.5904332,222639769.0264993
0.0225000,0.0225000,0.0225000,inf,nan,267777945.9421066,8127984.6865633,5202614.3257811,32900681.5508991,496723.9293430,23152930.3338095,8128044.6681102,8127924.7050165,9581583.7362160,6059925.6396137,169804344.5283035,8127984.6865633,5202614.3257811,32900681.5508991,496723.9293430,23152930.3338095,8128044.6681102,8127924.7050165,9581583.7362160,6059925.6396137,169804344.5283035
0.0250000,0.0250000,0.0250000,inf,nan,138543276.3764162,6342272.1539200,4058731.9501964,25684748.1786015,386959.9078115,18074389.6479422,6342319.4673290,6342224.8405109,7476516.5122807,4728564.2285330,132557282.4157718,6342272.1539200,4058731.9501964,25684748.1786015,386959.9078115,18074389.6479422,6342319.4673290,6342224.8405109,7476516.5122807,4728564.2285330,132557282.4157718
0.0275000,0.0275000,0.0275000,inf,nan,75128370.2592022,5077526.5988980,3248622.9555048,20573135.7421289,309260.6548316,14476894.5835463,5077562.1489297,5077491.0488662,5985585.3764871,3785616.5838192,106172576.7060081,5077526.5988980,3248622.9555048,20573135.7421289,309260.6548316,14476894.5835463,5077562.1489297,5077491.0488662,5985585.3764871,3785616.5838192,106172576.7060081
0.0300000,0.0300000,0.0300000,inf,nan,42474270.8708063,4181924.6621237,2675017.4888163,16952582.1954980,254280.7369538,11928824.9626635,4181949.2908278,4181900.0334196,4929815.0616505,3117888.8076438,87484618.6610556,4181924.6621237,2675017.4888163,16952582.1954980,254280.7369538,11928824.9626635,4181949.2908278,4181900.0334196,4929815.0616505,3117888.8076438,87484618.6610556
0.0325000,0.0325000,0.0325000,inf,nan,24949669.5355209,3553594.6520217,2272647.8442627,14411607.6689285,215749.0861150,10140576.4325456,3553609.1434019,3553580.1606416,4189115.2648458,2649429.1235785,74369377.7123003,3553594.6520217,2272647.8442627,14411607.6689285,215749.0861150,10140576.4325456,3553609.1434019,3553580.1606416,4189115.2648458,2649429.1235785,74369377.7123003
